"Author","CommR"
"Hecking__T.",61
"Heffernan__N.T.",16
"Hemberg__E.",3
"Heo__J.",23
"Hern√.ndez.Leo__D.",20
"Hershkovitz__A.",88
"Hilliger__I.",31
"Hoernle__N.",12
"Holman__C.",4
"Hoppe__U.",4
"Horvers__A.",5
"Hsiao__I..H.",29
"Hu__Q.",85
"Hu__X.",25
"Hu__Y.",53
"Hub√.ƒ.ek__O.",62
"Hunter__J.",6
"Hutt__S.",8
"Igo__M.",12
"Indulska__M.",1
"Iraj__H.",1
"Isaias__P.",1
"Israel__J.",13
"James__M.T.",49
"Jenner__M.",7
"Jiang__W.",63
"Jiang__Y.",5
"Joksimoviƒ.__S.",1
"Joksimovic__S.",1
"Jovanoviƒ.__J.",1
"Jovanovic__J.",1
"Ju__S.",23
"Jung__Y.",74
"Kaetzel__J.",13
"Kaliff__S.",1
"Kandhai__D.",57
"Kanopka__K.",37
"Karabenick__S.A.",1
"Karger__D.",12
"Karumbaiah__S.",5
"Karypis__G.",77
"Kataoka__Y.",90
"Kay__M.",1
"Kennedy__G.",11
"Khalil__M.",39
"Khosravi__H.",1
"Kia__F.S.",1
"Kim__Y.",3
"Kingstone__A.",17
"Kitto__K.",6
"Klebanov__B.B.",10
"Klemke__R.",34
"Knight__J.",22
"Knight__S.",6
"Koedinger__K.",75
"Kong__R.",25
"Koops__J.",28
"Kovanoviƒ.__V.",1
"Kovanovic__V.",1
"Kowald__D.",30
"Kramer__S.",67
"Krauss__C.",58
"Krempl__G.",28
"Kuzilek__J.",36
"Kyriacou__T.",55
"Lalwani__A.",87
"Lambrix__P.",51
"Landolfi__L.",44
"Lang__C.",20
"Lang__D.",37
"Lanski__A.",15
"Larmuseau__C.",41
"Law__N.",3
"Le√.¬.Borgne__Y..A.",38
"Lecailliez__L.",19
"Lee__J.",3
"Lee__R.",23
"Lentini__J.",10
"Ley__T.",48
"Li__C.",40
"Li__F.",25
"Li__H.",3
"Li__W.",4
"Li__X.",7
"Liceralde__V.R.T.",10
"Lim__H.",23
"Lim__L.",1
"Lim__L..A.",1
"Lin__Y.",4
"Linn__M.C.",52
"Lins__R.D.",1
"Littman__M.L.",71
"Liu__G.",40
"Liu__L.",3
"Liu__M.",6
"Liu__T.",72
"Liu__Y.",40
"Ljung__D.",51
"Locker__L.",6
"Lockwood__J.",10
"Lodge__J.",1
"Lodge__J.M.",11
"Lok__B.",49
"Loukina__A.",10
"Lu__Y.",29
"Luengo__V.",46
"Lynch__C.",14
"Lyons__K.",1
"Macarini__L.A.",2
"Madnani__N.",10
"Maitz__K.",30
"Majumdar__R.",19
"Malekian__D.",11
"Mangaroska__K.",1
"Maniktala__M.",14
"Manrique__R.",33
"Marino__O.",33
"Martinez.Maldonado__R.",6
"Matcha__W.",1
"Mavrikis__M.",66
"McAteer__S.",16
"McLaren__B.M.",54
"McNamara__D.S.",17
"Mello__R.F.",1
"Merceron__A.",58
"Michailidis__G.",43
"Michos__K.",20
"Migliori__S.",9
"Mills__C.",17
"Miranda__C.",31
"Miranda__P.",1
"Mirzaei__K.",37
"Mitra__R.",89
"Mitri__D.D.",34
"Molenaar__I.",5
"Mongkhonvanit__K.",37
"Monreale__A.",26
"Moore__A.",5
"Moore__J.",1
"Morgan__W.",65
"Morsy__S.",77
"Mostowfi__M.",22
"Motz__B.",13
"Moysiadis__G.",57
"Munshi__A.",5
"Murray__A.",1
"Musial__K.",6
"Nakagawa__K.",76
"Nascimento__A.",1
"Natilli__M.",26
"Nawaz__S.",11
"NeCamp__T.",4
"Neumann__S.",73
"Nguyen__H.",54
"Nguyen__Q.",96
"Niaki__S.A.",43
"Niemeijer__K.",28
"Nouri__J.",93
"Nsolo__E.",51
"Nunes__B.P.",33
"Nurmikko.Fuller__T.",33
"Nyrnberg__D.E.",70
"O.Reilly__U..M.",3
"Ochoa__X.",2
"Ocumpaugh__J.",5
"Ogata__H.",19
"Oliver__C.W.",1
"Olsen__J.K.",2
"Orth__D.",50
"Ou__L.",27
"P√.rez.Sanagust√.n__M.",31
"Paepcke__A.",37
"Pammer.Schindler__V.",30
"Papamitsiou__Z.",2
"Pappalardo__L.",26
"Paquette__L.",5
"Pardo__A.",1
"Pardos__Z.A.",63
"Park__J.",21
"Park__S.",23
"Paton__C.",60
"Patzak__A.",68
"Pechenizkiy__M.",35
"Peddi__T.",24
"Peffer__M.",22
"Pel√.nek__R.",69
"Pelechrinis__K.",47
"Pellungrini__R.",26
"Peri__S.S.S.",1
"Perret__C.",17
"Pinkwart__N.",2
"Pong__T..C.",3
"Ponti__G.",9
"Poquet__O.",1
"Prestigiacomo__R.",6
"Price.Dennis__D.",20
"Prinsloo__P.",39
"Qiao__C.",25
"Qu__H.",3
"Que__Y.",25
"Quick__J.",13
"Quigley__D.",22
"Quirk__A.",8
"Rangwala__H.",85
"Reich__J.",7
"Reilly__J.M.",84
"Ritter__J.",73
"Rivas__M.J.",21
"Robberechts__P.",94
"Rod√.s__V.",2
"Rodrigues__R.L.",1
"Rodriguez__F.",21
"Rohloff__T.",7
"Rolim__V.",1
"Ros√.__C.",59
"Roth__D.",42
"Ruip√.rez.Valiente__J.A.",7
"Rummel__N.",95
"Rutherford__T.",14
"Ryan__K.",1
"Saarinen__S.",71
"Sabatini__J.",10
"Sadiq__S.",1
"Sagarin__J.",47
"Saint__J.",1
"Santolini__M.",1
"Santomauro__G.",9
"Saqr__M.",93
"Sarathy__N.",6
"Sato__B.K.",21
"Schaub__F.",4
"Scheffel__M.",2
"Schneider__J.",34
"Schroeder__N.",13
"Schulte__O.",40
"Segal__A.",12
"Seitlinger__P.",48
"Seyeditabari__A.",24
"Shabaninejad__S.",1
"Shabrina__P.",14
"Shaffer__D.W.",32
"Sharma__K.",2
"Sher__V.",1
"Shibani__A.",6
"Shum__S.B.",6
"Siemens__G.",1
"Sinclair__J.",20
"Skocilas__J.",36
"Slade__S.",39
"Slater__S.",5
"Smeaton__A.",29
"Smith__E.",1
"Snoeck__M.",18
"Soekarjo__K.M.W.",50
"Solyst__J.",79
"Specht__M.",34
"Spikol__D.",44
"Srivastava__N.",11
"Staubitz__T.",7
"Steiner__T.A.",70
"Stevens__S.",78
"Stewart__A.",8
"Stone__C.",8
"Su__J.K.",49
"Swiecki__Z.",32
"Syed__M.",15
"T√.rkmen__A.C.",86
"Tabari__N.",24
"Tan__E.",64
"Tan__S.C.",80
"Teasley__S.",4
"Teasley__S.D.",1
"Thaker__K.",75
"Torre__M.V.",64
"Tsai__Y..S.",1
"Tscholl__M.",3
"Tupikina__L.",1
"Turrin__R.",45
"Turro__C.",7
"Tuti__T.",60
"Uchida__T.",76
"Ukkonen__A.",91
"Ulrich_Hoppe__H.",61
"Uus__√..",48
"Uzir__N.A.",1
"Uzir__N.A.A.",1
"Vaclavek__J.",36
"Van_Den_Hoven__E.",6
"van_der_Kamp__J.",50
"van_der_Zon__S.B.",35
"Van_Goidsenhoven__S.",18
"Van_Haaren__J.",56
"Van_Helden__G.",27
"Van_Inwegen__E.G.",16
"van_Ipenburg__W.",35
"Van_Leeuwen__A.",95
"Van_Staalduinen__J..P.",1
"Vanden_Broucke__S.",18
"Vanneste__P.",41
"Varao.Sousa__T.L.",17
"Varatharaj__A.",16
"Vasalou__A.",66
"Veldsink__J.",35
"Velloso__E.",11
"Verbert__K.",2
"Vesin__B.",2
"Vezzoli__Y.",66
"Viberg__O.",39
"Vrzakova__H.",8
"Vytasek__J.M.",68
"Waller__R.",55
"Wang__J.",32
"Wang__Y.",3
"Wang__Z.",10
"Warmerdam__E.",50
"Warschauer__M.",21
"Waters__A.E.",78
"Wei__H.",3
"Wei__Q.",63
"Welsh__S.S.",4
"Whitelock.Wainwright__A.",1
"Wiley__K.J.",52
"Williams__J.J.",79
"Wiltrout__M.E.",7
"Winne__P.H.",68
"Winston__W.",47
"Winters__N.",60
"Wise__A.F.",74
"Woo__C.",20
"Xia__M.",3
"Yan__W.",4
"Yang__K.",3
"Yeung__D..Y.",3
"Yu__R.",21
"Yun__S.B.",23
"Zadrozny__W.",24
"Zamecnik__A.",1
"Zdrahal__Z.",36
"Zeng__Z.",42
"Zhang__A.X.",12
"Zhang__J.",7
"Zhang__Y.",5
"Zhang__Z.",3
"Zhou__Q.",44
"Zhu__H.",1
"Zhu__W.",40
"Zhu__Z.",53
"Zook__J.",13
