"Author","CommR"
"Hsiao__I..H.",60
"Hu__X",6
"Hu__X.",2
"Huang__J",7
"Huang__P..K",60
"Huang__X",63
"Hughes__B",10
"Hush__D",41
"Hutt__S",9
"Ishola__O.M",86
"Jain__S",65
"Ji__Y.",7
"Joe.Wong__C",5
"Johnson__A.M",3
"Jordan__P",36
"Jovanovic__J",33
"Ju.Lu__Y",73
"Juffs__A",31
"Jun__D",24
"K√.ser__T",30
"Kai__S",1
"Kangxu__L.",24
"Kantar__R",22
"Karumbaiah__S",1
"Karypis__G.",81
"Katz__S.",36
"Kawashima__H",28
"Kelly__S",2
"Khan__A",25
"Khong__A.W.H.",45
"Khoshnevisan__F",3
"Khosravi__H",57
"Kim__B..H",76
"Kimura__H",28
"Kindel__A",21
"Kitto__K.",57
"Klabbers__M",42
"Klingler__S",30
"Koedinger__K.R",56
"Koedinger__K.R.",4
"Kokku__R",8
"Kokku__R.",8
"Krauss__C",62
"Kuang__R",27
"Kuang__X",10
"Kumar__A",17
"Kuo__B..C",73
"L√.ger__S.",61
"Labrum__M",3
"Lall√.__S",6
"Lalwani__A",85
"Lan__A",11
"Lan__A.S",5
"Lan__C..F",10
"Landy__D.",48
"Lang__D",21
"Lasko__R",44
"Lau__J.H",14
"Lee__S",18
"Lee__S.Y",10
"Lester__J.",6
"Levin__D.T",17
"Levin__J.",4
"Li__H",67
"Li__H.",88
"Li__J",2
"Li__X",7
"Li__Y",66
"Liew__C.W.",80
"Likens__A.D",3
"Linn__M.",69
"Lioma__C.",16
"Lippert__A",2
"Liu__J",88
"Liu__L",43
"Liu__R",4
"Liu__X",10
"Liu__Z",3
"Lizarralde__R",1
"Lopez__G.",4
"Lorenzen__S",16
"Luengo__V.",71
"Lynch__C",3
"Lynch__C.F",3
"Ma__L",90
"Ma__Y.",90
"Madaio__M",44
"Maharjan__N",2
"Mantecon__J.G.A",33
"Martin__Z",3
"Marvaniya__S",46
"Mason__B",15
"Matayoshi__J",29
"Mavrikis__M",19
"McBride__E",69
"McBride__E.",100
"McCalla__G.",86
"McCarthy__K.S",3
"McDonald__J.",33
"Mclaren__B.",4
"McLaren__B.M",36
"McNamara__D.S.",3
"McNulty__K",22
"Men√.ndez__V.H",12
"Merceron__A.",62
"Mi__F",78
"Michalenko__J.J",5
"Mills__C",9
"Milne__B",1
"Min__W",6
"Mirsafian__M",25
"Mittal__R.S",8
"Mohania__M.",14
"Mojarad__S",2
"Molnar__K",1
"Montero__S",1
"Moore__M.",1
"Mostafavi__B.",3
"Mott__B",6
"Motz__B",48
"Motz__B.A",4
"Mozer__M",11
"Mozer__M.",1
"Mudrick__N",6
"Murty__M.N.",51
"Nagar__S",8
"Naismith__B",31
"Nam__S",70
"Nanda__G",26
"Nandanwar__S",51
"Natriello__G.",10
"Ngiam__J.",18
"Nguyen__A",18
"Nguyen__H",80
"Nikolaev__A.",6
"Ning__X",64
"Nitta__S.V.",8
"Nkambou__R",47
"Nogaito__I",28
"Nowak__R",15
"Nye__B",2
"Ocumpaugh__J",1
"Ogan__A",44
"Ojah__T",41
"Olney__A.M",2
"Ortiz.Vazquez__A",10
"Ostrow__K",1
"P√.rez.Lemonche__√.",20
"Paepcke__A.",21
"Pai__K..C.",73
"Paquette__L",1
"Paquette__L.",6
"Paredes__Y.V",60
"Park__J",1
"Pashler__H.",11
"Patel__M",40
"Patel__P",15
"Patikorn__T",1
"Pavlik__P",2
"Pavlik__P.__Jr",2
"Pechenizkiy__M.",42
"Pel√.nek__R.",89
"Pennebaker__J.W",2
"Perry__M",23
"Piech__C.",43
"Pokrajac__D.D",38
"Polyzou__A",81
"Popoviƒ.__Z.",75
"Popp__P.O",13
"Poulovassilis__A.",19
"Prabhu__R.",40
"Price__T",3
"Pritchard__D.",20
"Protopapas__P",32
"Pu__S",40
"Pytlarz__I",40
"Qiaoye__Y",24
"Rajendran__R",17
"Ramakrishnan__A",72
"Rangwala__H.",64
"Rau__M.A",15
"Ravenell__M",55
"Reed__B.G",7
"Reilly__J.M",55
"Ren__Z",64
"Rickert__M",48
"Risko__E",9
"Ritter__S.",37
"Robson__R",2
"Rodrigo__M.M.T.",84
"Rodriguez__F",1
"Rogers__T.T",15
"Romero__C.",12
"Rosen__Y",4
"Rowe__J",6
"Rubin__A.",32
"Rupp__A.",50
"Rus__V.",2
"Rushkin__I",4
"Rutherford__T.",3
"Sahebi__S",79
"Saini__S.K.",39
"Sales__A.C",1
"Sales__A.C.",98
"Samei__B",2
"Sawyer__R",6
"Schaldenbrand__P.",56
"Scheines__R",56
"Scherzinger__F",49
"Schlender__A",18
"Schneider__B.",55
"Selent__D",1
"Sen__A",15
"Sengupta__B",14
"Sengupta__B.",46
"Shaffer__D.W",2
"Shaik__N.",23
"Sharma__M",8
"Shechtman__N",1
"Shen__S",3
"Sheshadri__A",3
"Shi__G",2
"Shi__R",5
"Shubeck__K",2
"Shute__V.",1
"Siemens__G",1
"Sindhgatta__R",46
"Singh__H",39
"Singla__A",49
"Sinha__A.K",8
"Skryabin__M.",82
"Slim__A",41
"Smyth__P",1
"Snow__E.L",22
"Solenthaler__B",30
"Spann__C.A",1
"Stamper__J",4
"Steinberg__J",50
"Stewart__A",9
"Stokes__J",4
"Subramanian__V",35
"Sudler__K",38
"Sun__L",2
"Sundaram__H",34
"Supraja__S",45
"Swiecki__Z",2
"Sy__A",43
"Takeuchi__Y.",87
"Tang__Y",2
"Tatinati__S",45
"Tato__A",47
"Taub__M.",6
"Thanasuan__K",68
"Tingley__D",4
"Tran__K..N",14
"Tubridy__S",13
"Uzun__H",29
"Venkat__A.D.",35
"Villamor__M.M",84
"Vitale__J",69
"Vizitei__E",76
"Wainess__R",22
"Walker__B",2
"Waller__D.R",26
"Wampfler__R",30
"Wan__H",20
"Wang__B.",63
"Wang__E.Y.",3
"Wang__H.Y",13
"Wang__J",3
"Wang__J.Z",5
"Wang__L",43
"Wang__Z",7
"Warschauer__M.",1
"Waters__A",11
"Waters__A.E",5
"Watkins__H",1
"Wes_Crues__R",23
"Wes_Crues__R.",95
"West__M",54
"Whitehill__J.",52
"Whitehill__J.R.",72
"Wiebe__E",6
"Winchell__A",11
"Windsor__L.C",2
"Wixon__N",1
"Wolf__V.",49
"Wollenschlaeger__A",19
"Wongviriyawong__C.",68
"Woolf__B",1
"Wu__B",5
"Wu__W",53
"Xiaopeng__G",24
"Xie__J",2
"Xu__P",92
"Xu__Y",3
"Xu__Y.J",2
"Xue__L",3
"Xue__L.",97
"Yang__T..Y",5
"Yankovich__D",38
"Yasuda__K",28
"Yin__B",1
"Yoo__Y.J.",58
"Yoon__J",58
"Yu__R",1
"Yudelson__M",6
"Yudelson__M.V",37
"Yukita__D.",99
"Zafra__A",12
"Zapata__A",12
"Zeimet__B",27
"Zeng__W",27
"Zeng__Z",77
"Zhai__C.",34
"Zhang__J",82
"Zhang__M.",7
"Zhang__Y.",66
"Zhao__S",1
"Zheng__D.",31
"Zheng__L",5
"Zhi__R",3
"Zhou__G",3
"Zhou__X.",53
"Zhu__J",7
"Zhu__X",7
"Zhu__X.",15
"Zilles__C.",54
"Zou__J.",1
"Zouaq__A",33
