"Author","CommR"
"Dillenbourg__Pierre",71
"Dimitriadis__Yannis",62
"Ding__Xinyi",136
"Disalvo__Betsy",2
"Dix__Alan",174
"Do__Chuong_B.",86
"Dobolyi__Kinga",21
"Dodson__Samuel",13
"Domeniconi__Carlotta",34
"Dommeti__Vijaya",1
"Donnelly__Christopher",1
"Donz...e.__Alexandre",78
"Doroudi__Shayan",3
"Dowell__Nia",3
"Dowell__Nia_M.M.",3
"Dreier__Kelsey",54
"Dronen__Nicholas",20
"Drury__Byron",1
"Du__Andrew",8
"Duncan__Alex",2
"Dweck__Carol_S.",26
"Dzikovska__Myroslava_O.",93
"Edwards__Chris",129
"Edwards__Stephen_H.",127
"Effenberger__Tom...a..v.s.",53
"Eidelman__Hadas",1
"Einstein__Lisa",9
"Ekram__Al.Ahad",158
"Ekstrand__Michael_D.",36
"Elkherj__Matthew",142
"Enos__Ryan",1
"Er__Erkan",62
"Eschrich__Joseph",65
"Espino__Jose_Antonio",37
"Essa__Alfred",18
"Evans__Brent_J.",17
"Everette__Tre",19
"Evrard__August_E.",88
"Facciotti__Marc",43
"Falakmasir__Mohammad_H.",80
"Falkner__Katrina",81
"Falkner__Nickolas",81
"Fancsali__Stephen_E.",1
"Farahani__Melika",48
"Farasat__Alireza",69
"Farhana__Effat",95
"Farrow__Elaine",93
"Faucon__Louis",71
"Federicks__Colin",1
"Feild__Jacqueline",18
"Fels__Sidney",13
"Feng__Mingyu",28
"Fenske__David",40
"Ferguson__Duncan",15
"Ferguson__Duncan_C.",15
"Ferguson__Rebecca",12
"Fernando__Shantha",52
"Fiacco__James",137
"Figueredo__Lucas",1
"Figueroa__Andrew",94
"Finkelberg__Roy",6
"Finn__Ed",65
"Firssova__Olga",109
"Fisher__Douglas",17
"Fisher__Douglas_H.",17
"Flores__Evelyn",19
"Foltz__Peter_W.",20
"Fong__Matthew",13
"Forte__Andrea",67
"Fowler__Max",38
"Fox__Armando",4
"Franceschini__Andrea",29
"Frank__Kenneth_A.",63
"Fraser__C._Ailie",8
"Fratamico__Lauren",13
"Fredericks__Colin",1
"Frens__John",120
"Freund__Yoav",142
"Frezzo__Dennis_C.",96
"Fu__Siwei",16
"Fu__Xiang",104
"G...o.mez.S...a.nchez__Eduardo",62
"G...u.lbahar__Yasemin",108
"Ga.v.s.evi...c.__Dragan",3
"Gainer__Mike",22
"Gajos__Krzysztof_Z.",1
"Gal__Kobi",103
"Gal__Lilach",57
"Gallagher__Silvia",128
"Galyardt__April",130
"Galyean__Tinsley",59
"Gamage__Dilrukshi",52
"Gamero.Garrido__Alexander",8
"Gantayat__Neelamadhav",122
"Garaizar__Pablo",57
"Garcia__Daniel",115
"Garcia__Daniel_D.",10
"Gardner__Josh",3
"Gattani__Neelesh",51
"Gaved__Mark",129
"Geigle__Chase",15
"Gelman__Ben_U.",34
"Getoor__Lise",33
"Ghosh__Arpita",9
"Giannakos__Michail_N.",100
"Gil__Silvia",70
"Gillet__Denis",99
"Ginn__Jasper",64
"Glassman__Elena",1
"Glassman__Elena_L.",1
"Gmiterko__Dominik",53
"Gobert__Janice",112
"Goel__Ashok",2
"Goel__Ashok_K.",2
"Goel__Sharad",5
"Gogel__Hannah",10
"Gold__Robert",14
"Goldberg__Benjamin_S.",113
"Goldberg__Ken",4
"Goldfarb__Daniel",3
"Goldin__Ilya",130
"Goldman__Max",1
"Goldman__Pam",7
"Goldwasser__Dan",33
"Golshan__Behzad",41
"Gonda__Donn_Emmanuel",89
"Gong__Yue",1
"Gonzalez.Brenes__Jos...e._P.",80
"Goodell__Jim",3
"Gopalsamy__Rahul",69
"Gordon__Geoffrey_J.",80
"Gorman__Andrew",20
"Goswami__Mononito",76
"Gottwald__Stephanie",59
"Goudzwaard__Mike",32
"Graesser__Arthur_C.",23
"Graziano__Rocko",6
"Green__Aaron",15
"Grello__Thomas_M.",50
"Grimaldi__Phillip",1
"Grimaldi__Phillip_J.",25
"Grover__Shuchi",56
"Gualtieri__Eugene",40
"Guenaga__Mariluz",57
"Guibas__Leonidas",9
"Guimbretiere__Francois",13
"Gujrania__Swar",6
"Guo__Philip_J.",1
"Gupta__Monika",122
"Gupta__Nakull",11
"Gustafsson__Niklas",6
"Guth__Ondrej",9
"Gutowski__Kevin",4
"H.r.a.klev__Stian",71
"Habermehl__Kyle",20
"Hadzilacos__Thanasis",71
"Haimovitz__Kyla",26
"Halawa__Sherif",1
"Halfond__Jay",49
"Halimi__Wissam",99
"Hammer__Jessica",7
"Hamonic__Ella",32
"Hampton__Andrew_J.",23
"Han__Donghoon",35
"Han__Kyungsik",58
"Han__Qiuyi",1
"Haniya__Samaa",157
"Hao__Dan",24
"Harandi__Negar_M.",13
"Harandi__Negar_Mohaghegh",13
"Harrak__Fatima",75
"Harrell__D._Fox",132
"Hartman__Kevin",48
"Hartmann__Bj...o.rn",1
"Hartmann__Bjoern",4
"Hatano__Kohei",31
"Hauff__Claudia",1
"Hauswirth__Matthias",56
"Hawkins__Robert",65
"Haynes__Carl_C.",163
"Haynes__Daniel_F.",2
"Head__Andrew",1
"Hearst__Marti_A.",4
"Hecht__Brent",16
"Heffernan__Neil",1
"Heffernan__Neil_T.",1
"Hellas__Arto",114
"Hellman__Scott",20
"Hemberg__Erik",14
"Henderson__Rachel",1
"Heo__Jaewe",27
"Hern...a.ndez_Rizzardini__Rocael",2
"Herodotou__Christothea",12
"Hershkovitz__Arnon",57
"Hicks__Catherine_M.",8
"Hill__Benjamin_Mako",152
"Hiron__Mathias",32
"Ho__Andrew",1
"Holmes__Wayne",134
"Hossain__Zahid",74
"Hou__Brian",4
"Houben__Geert.Jan",1
"Hough__Heather",28
"Houston__Stacey_L.",17
"Howley__Iris",7
"Hsieh__Gary",120
"Hu__Xiao",68
"Hu__Zhiting",24
"Huang__Allen",4
"Huang__Bert",33
"Huang__Jonathan",9
"Hudgins__Will",2
"Huttner.Loan__Elizabeth",1
"Hyde__Embriette_R.",8
"Igo__Michele",43
"Ihantola__Petri",114
"Iniesto__Francisco",12
"Irish__India",6
"Irish__Liam",2
"Isbell__Charles",2
"Isbell__Charles_L.",90
"Jackson__Mighel",19
"Jacobs__Charles",72
"Jain__Sakshi",78
"Janisciewcz__Phil",47
"Jardine.Wright__Lisa",29
"Jeong__Soojeong",47
"Jhaveri__M._Hanif",41
"Jia__Julianna_Z.",86
"Jia__Julianna_Zhuxin",7
"Jiang__Liwei",5
"Jibril__Warfa",5
"Jin__Hyoungwook",35
"Jin__Wan_Qi",97
"Jing__Shan",2
"Jo__Kyung_Je",1
"Joachims__Thorsten",39
"Johanes__Petr",172
"Johri__Aditya",34
"Joksimovi...c.__Sre...c.ko",3
"Joseph__Sam",4
"Joyner__David",2
"Joyner__David_A.",2
"Ju__An",4
"Jun__Eunice",117
"Jung__Malte",13
"Juniwal__Garvit",78
"Kaashoek__Nicolaas",60
"Kalz__Marco",109
"Kannan__Anitha",41
"Kantor__Avner",123
"Kao__Kevin",10
"Karayev__Sergey",4
"Karger__David",43
"Karimi__Hamid",63
"Karypis__George",85
"Kasunic__Anna",7
"Kauffmann__Chris",21
"Kaur__Prableen",85
"Kawai__Yukiko",79
"Kay__Jennifer_S.",50
"Keegan__Brian",1
"Keerativoranan__Nopphon",98
"Kelly__Kim_M.",1
"Kenthapadi__Krishnaram",41
"Kerman__Ian",168
"Khalil__Mohammad",119
"Khazane__Anish",6
"Kiczales__Gregor",173
"Kim__Byungsoo",27
"Kim__Jae_Won",35
"Kim__Jihee",7
"Kim__Jihie",92
"Kim__Juho",1
"Kim__Meen_Chul",67
"Kim__Suin",35
"Kimn__Alex",1
"Kinai__Andrew",46
"Kindel__Alexander",1
"Kinnebrew__John_S.",17
"Kinshuk",18
"Kizilcec__Ren...e._F.",3
"Klemmer__Scott",8
"Klemmer__Scott_R.",8
"Klingbeil__Mandy",2
"Kloppenberg__Jay",55
"Knight__Rob",8
"Ko__Amy_J.",61
"Kode__Sandhya",18
"Koedinger__Ken",2
"Koedinger__Kenneth",7
"Koedinger__Kenneth_R.",7
"Kohlmeier__Jace",5
"Kokkodis__Marios",41
"Kolchinski__Y._Alex",5
"Kolhe__Pushkar",90
"Konomi__Shin.ichi",31
"Konstan__Joseph",16
"Konstan__Joseph_A.",36
"Kosciolek__Tomasz",8
"Kosturko__Lucy",105
"Kotturi__Yasmine",8
"Kovacs__Geza",160
"Kovalkov__Anastasia",103
"Kovanovi...c.__Vitomir",3
"Krause__Markus",1
"Kraut__Robert",7
"Krishnan__Sanjay",4
"Kross__Sean",1
"Krumm__Andrew_E.",28
"Kruse__Otto",108
"Kulkarni__Chinmay",8
"Kulkarni__Chinmay_E.",8
"Kumar__Arkadeep",101
"Kumar__Neha",101
"Kumar__Rahul",11
"Kumar__Viraj",11
"Kumar__Vive",18
"Kung__Catherine",140
"Kurien__Toby",55
"Kutluoglu__Gulsen",86
"Kutnick__Denise_G.",2
"Kuzi__Saar",15
"Kwak__Stephanie",2
"Kwok__William",61
"Kwok__Yu.Kwong",68
"Kwon__Youngwook_Paul",154
"Labhishetty__Sahiti",15
"Labutov__Igor",39
"Lakshminarasimhan__Aishwarya",48
"Lam__Yeeling",2
"Lamb__Anne",1
"Lambe__Colin",50
"Lan__Andrew_S.",25
"Landay__James",5
"Landay__James_A.",5
"Lang__David",5
"Langston__Jacob",2
"Lareo__Angel",70
"Larsen__Nick",6
"Larson__Eric_C.",136
"Lasecki__Walter_S.",1
"Law__Nancy",14
"Lawanto__Kevin",47
"Le__Christopher_Vu",10
"Lee__Brian",67
"Lee__Changyoon",35
"Lee__Jeonghyun",107
"Lee__Min_Hyung",5
"Lee__Sunbok",1
"Lee__Youngnam",27
"Lefranc__Anneli",2
"Lei__Chi.Un",68
"Leinonen__Juho",114
"Lenaghan__Michael",22
"Leon__Kimberly_A.",106
"Leong__Chee_Wee",77
"Lepp...a.nen__Leo",83
"Lester__Jaime",21
"Lewkow__Nicholas",18
"Li__Chenglu",84
"Li__Haiying",112
"Li__Hong",2
"Li__Na",1
"Li__Wenxin",44
"Li__Xiang",24
"Liang__Leming",14
"Lim__Seongtaek",4
"Lin__Benjamin",1
"Lin__Jimmy",33
"Ling__Lin",144
"Lingnau__Andreas",125
"Linn__Marcia_C.",10
"Lipson__Hod",39
"Littenberg.Tobias__Joshua",1
"Littlejohn__Allison",12
"Littman__Michael_L.",90
"Liu__Alwina",1
"Liu__Chuxiong",24
"Liu__Larry",9
"Liu__Lei",77
"Liu__Min",84
"Liu__Ye",49
"Lomas__Derek",1
"Long__Rodney",3
"Long__Rodney_A.",113
"Lonn__Steven",151
"Lopez__Glenn",1
"Lu__Jeffrey",4
"Lu__Min",31
"Lu__Xiwen",1
"Luengo__Vanda",75
"Luo__Crystal_Jing",89
"Lupiani__Isabel",2
"Lustig__Mike",2
"Luu__Kelvin",39
"Lynch__Collin_F.",95
"Lynch__Michael",2
"Ma__Xiaojuan",1
"Macfadyen__Leah_P.",13
"MacHardy__Zachary",10
"MacIntyre__Blair",2
"Madnani__Nitin",54
"Mahajan__Khushhall_Chandra",6
"Maldonado__Jorge_J.",3
"Maldonado__Samuel",1
"Maldonado__Samuel_G.",1
"Mangal__Abhishek",6
"Manning__Jane",9
"Manoharan__Lakshmi",5
"Mao__Jia",6
"Margulieux__Lauren_E.",153
"Markel__Julia_M.",1
"Marteau__Benjamin",66
"Martin__Caitlin_K.",19
"Martin__Taylor",47
"Martinez__Mario_M.",10
"Martinez__Richard_Diehl",5
"Massimi__Michael",7
"Matayoshi__Jeffrey",91
"Mavon__Kimia",1
"Mazur__Eric",43
"McAndrew__Patrick",12
"McBride__Elizabeth",10
"McCaffrey__Dan",54
"McIntyre__Joseph",1
"McKeown__Nick",9
"McKlin__Tom",50
"McLaughlin__Elizabeth_A.",7
"McLeod__Kevin",12
"McMains__Sara",154
"McManus__Christine",2
"McQuiggan__Scott",105
"McReynolds__Andrew_A.",76
"Meinel__Christoph",2
"Michalenko__Joshua_J.",25
"Miller__Brad",126
"Miller__Chris",32
"Miller__Kelly",43
"Miller__P._Tim",6
"Miller__Pepper",6
"Miller__Robert_C.",1
"Miller__Suzanne",69
"Minocha__Shailey",12
"Mitra__Sugata",171
"Mitros__Piotr",1
"Miyamoto__Setsuko",79
"Mogalle__Marc",1
"Moghadam__Joseph",4
"Mohan__Kiran",1
"Mohri__Mehryar",42
"Molapo__Maletsabisa",55
"Monsef__Kiyash",65
"Monserrat__Toni.Jan_Keith",1
"Moodley__Chane_Simone",55
"Moore__Johanna_D.",93
"Moore__Steven",118
"Mor...a.n__Andoni_Egu....i.luz",57
"Morgan__Brent",23
"Morris__Robin",59
"Mostow__Jack",76
"Mu...n.oz.Merino__Pedro_J.",1
"Mu__Tong",5
"Mullaney__Tommy",1
"Munson__Liberty",1
"Murali__Girish",6
"Murphy__Victoria",12
"Murray__William",20
"Murthy__Sean",94
"Mustafaraj__Eni",138
"Mutahi__Juliet",46
"Nacu__Denise",19
"Naderzad__Sheba_P.",76
"Naik__Gaurav",40
"Nakayama__Ken",1
"Nandan__Vrinda",110
"Napier__Alyssa",1
"Narasimham__Gayathri",17
"Navarro.Suarez__Gerado",2
"Neill__Jacki_O.",11
"Nelimarkka__Matti",83
"Nelson__Greg_L.",61
"Nesterko__Sergiy_O.",1
"Ng__Shun_Geng",48
"Ngoon__Tricia",8
"Nguyen__Ha",73
"Nguyen__Huy_A.",118
"Nguyen__Thach",40
"Nie__Weili",25
"Niekrasz__John",56
"Nikolaev__Alexander",69
"Niraula__Nobal",23
"Nitish__B.",11
"Nkemelu__Daniel",6
"Nolan__Tyler_J.",50
"Nonnecke__Brandie",4
"Northcutt__Curtis",11
"Northcutt__Curtis_G.",106
"Norvig__Peter",5
"Nu...n.ez__JCarlos",37
"O.Brien__Casey",1
"O.Neill__Jacki",11
"O.Reilly__Una.May",14
"O.Rourke__Eleanor",26
"O.Shea__Tim",12
"O.Shea__Timothy_M.M.",12
"Offutt__Jeff",21
"Ogan__Amy",7
"Oh__Alice",35
"Oi__Misato",31
"Okamoto__Tsuyoshi",31
"OReilly__Una.May",14
"Orr__John",22
"Ortiz__Pablo",132
"Ostrow__Korinn",1
"Ostrow__Korinn_S.",1
"Ou__Chaohua",2
"Owers__James",3
"P...e.rez.Lemonche__...A.ngel",1
"P...e.rez.Sanagust....i.n__Mar",3
"Padiyath__Aadarsh",6
"Padmanabhan__Balaji",30
"Paepcke__Andreas",5
"Pai__Anvisha_H.",1
"Pan__Zilong",84
"Pandey__Vineet",8
"Papadopoulos__Kathryn",8
"Papathoma__Tina",12
"Pardi__Paul",1
"Pardos__Zachary",10
"Pardos__Zachary_A.",10
"Parikh__Aatash",115
"Park__David_S.",2
"Park__Jungkook",35
"Park__Thomas_H.",67
"Park__Yeong_Hoon",16
"Parthasarathy__Madhusudan",11
"Patel__Kayur",42
"Patikorn__Thanaporn",1
"Patil__Bharat_Rahuldhev",6
"Paul__Andrew",1
"Paule.Ruiz__MPuerto",37
"Pea__Roy",56
"Peach__Erin",26
"Pei__Kevin",15
"Pel...a.nek__Radek",53
"Perera__Indika",52
"Perez__Sarah",13
"Perry__Michelle",45
"Peterson__Joshua_C.",10
"Petrick__Dominic",2
"Pettoruto__Paige",2
"Phillips.Gary__Zachary",159
"Piech__Chris",9
"Pijeira_D....i.az__H...e.ctor_J.",1
"Pinkard__Nichole",19
"Pinkard__Nicole",19
"Pl...o.tz__Thomas",2
"Podkul__Timothy_E.",28
"Pohl__Henning",1
"Polyak__Steve",1
"Polyzou__Agoritsa",85
"Ponce.Cueto__Eva",111
"Popescu__Octav",3
"Popineau__Fabrice",66
"Popovi....i.__Zoran",26
"Popovi...c.__Zoran",26
"Popovic__Zoran",26
"Prakash__Siddharth",11
"Praphamontripong__Upsorn",21
"Price__Thomas_W.",2
"Pritchard__David",1
"Pritchard__David_E.",1
"Qu__Huamin",1
"Rafaeli__Sheizaf",123
"Rafferty__Anna",1
"Rafferty__Anna_N.",1
"Rajamani__Sriram",11
"Rajapakshe__Thejan",52
"Raman__Sumedha",6
"Ramasamy__Thangamani",48
"Ramesh__Arti",33
"Randles__Bernie",13
"Rangwala__Huzefa",21
"Ranum__David",126
"Rapp__Christian",108
"Rayyan__Saif",1
"Reddy__Siddharth",39
"Reich__Justin",1
"Reinecke__Katharina",117
"Renz__Jan",2
"Resnick__Lauren",7
"Resnick__Mitchel",82
"Rets__Irina",12
"Rettig__Bjorn",1
"Revelle__Matt",34
"Rhim__Eunhee",92
"Rice__Andrew",29
"Riedel.Kruse__Ingmar",74
"Riedesel__Mark",18
"Riley__Ceri",121
"Ritter__Steve",1
"Ritter__Steven",1
"Rizzardini__Rocael_Hern...a.ndez",148
"Robert__Lionel",3
"Rodas__Oscar",2
"Rogers__Stephanie",10
"Rohloff__Tobias",2
"Roll__Ido",13
"Rollmann__Kai.Adrian",2
"Rollo__Steven",94
"Romero__Crist...o.bal",37
"Ros...e.__Carolyn",137
"Ros...e.__Carolyn_Penstein",7
"Roschelle__Jeremy",28
"Rose__Carolyn",7
"Rosen__Yigal",1
"Rosenstein__Mark",20
"Rosson__Mary_Beth",58
"Rostamizadeh__Afshin",42
"Roussev__Boris",22
"Rowland__Duncan",131
"Ruan__Sherry",5
"Rubin__Rob",1
"Ruip...e.rez.Valiente__Jos...e._A.",1
"Ruiperez.Valiente__Jose_A.",1
"Runde__Joe",5
"Rus__Vasile",23
"Rushkin__Ilia",1
"Russell__Daniel_M.",22
"Rutherford__Teomara",95
"Saavedra__Ana",9
"Sabatini__John",54
"Saberi__Amin",5
"Sabourin__Jennifer",105
"Sahami__Mehran",5
"Sajjadi__Mehdi_S.M.",102
"Saltarelli__Andrew_J.",3
"Salzmann__Christophe",99
"San__Aidan",15
"Sanchez.Santillan__Miguel",37
"Sanders__Marc",9
"Sandilands__Debra",13
"Sangameswaran__Satish",11
"Santofimia_Ruiz__Javier",1
"Santos__Lucas_A.",4
"Sassmann__Vojt.v.e.ch",53
"Sathi__Rowshan",2
"Sauer__Dominic",2
"Savage__Timothy",128
"Saxberg__Bror",165
"Scanlon__Eileen",12
"Schmal__Ash",2
"Schmidt__Philipp",82
"Schmidt__Robert_W.",2
"Schneider__Emily",3
"Schoen__Colin",4
"Schulz__Sandra",125
"Schutzenhofer__Michael",19
"Schwabe__Andrew",170
"Schwartz__Dan",5
"Scott__Anne.Marie",3
"Seanosky__Jeremie",18
"Seaton__Daniel",1
"Seaton__Daniel_T.",1
"Segal__Avi",103
"Selent__Douglas",1
"Seltzer__Margo",1
"Sengupta__Aparaita",49
"Seo__Kyoungwon",13
"Seshia__Sanjit_A.",78
"Sestakova__Eliska",9
"Setia__Sanjeev",21
"Settles__Burr",1
"Sewall__Jonathan",3
"Shah__Dhawal",2
"Shaik__Najmuddin",45
"Shankar__Vaishaal",145
"Sharkey__James_P.",29
"Sharma__Deepika",11
"Sharples__Mike",12
"Sharrock__R...e.mi",32
"Sheahen__Dana",2
"Shen__Hao",14
"Sherer__Jennifer",7
"Shih__Dai_Ling",116
"Shih__Patrick_C.",58
"Shillair__Ruth",143
"Shimada__Atsushi",31
"Shin__Dongmin",27
"Shin__Hyungyu",1
"Shnayder__Victor",1
"Shore__Jesse",146
"Shvonski__Alex",1
"Sikka__Harsh",2
"Simakov__Pavel",22
"Simmering__Vanessa",1
"Sindhgatta__Renuka",122
"Singer__Susan",166
"Singh__Arjun",4
"Singh__Rishabh",1
"Singh__Vivek",30
"Sinha__Tanmay",139
"Skorepa__Evan",19
"Smilack__Jascha",1
"Smiley__Angela",2
"Soares__Gustavo",1
"Socher__Richard",8
"Soleimani__Farahnaz",107
"Son__Jinho",1
"Sottilare__Robert",3
"Sottilare__Robert_A.",113
"Speck__Jacquelin",40
"Spector__Paul_E.",30
"Spittlemeister__Andrew",110
"Sreeram__Uma",6
"Sridhara__Sumukh",4
"Srikanth__Deepak",6
"Sritanyaratana__Lalida",8
"Srivastava__Saurabh",46
"Stalburg__Caren",3
"Stamper__John",118
"Stankiewicz__Adam",8
"Starner__Thad",6
"Staubitz__Thomas",2
"Staudaher__Shawn",107
"Stead__Alistair",29
"Stefanescu__Dan",23
"Stephens.Martinez__Kristin",4
"Stevens__Mitchell_L.",5
"Stewart__Brandon",1
"Stewart__John",1
"Stoeffler__Kristin",1
"Studer__Christoph",39
"Sumiya__Kazutoshi",79
"Suzuki__Ryo",1
"Swan__Karen",87
"Sweeney__Mack",34
"Swenson__Michael",2
"Sy__Angela",9
"Syed__Umar",42
"Szabo__Claudia",81
"T...u.rkay__Selen",1
"Tailor__Chirag",6
"Talluri__Srinivasa_Teja",7
"Tamura__Kaori",31
"Tan__Chee_Wei",144
"Tang__Jiliang",63
"Tang__Steven",10
"Teasley__Stephanie",3
"Teasley__Stephanie_D.",151
"Terman__Christopher_J.",1
"Terveen__Loren",16
"Terzi__Evimaria",41
"Teusner__Ralf",2
"Thakare__Suyash",2
"Thies__William",11
"Thilakarathne__Haritha",52
"Thille__Candace",51
"Thompson__Craig",3
"Thompson__Meredith_M.",49
"Thorn__Chris",28
"Thornton__Sera",121
