"Author","CommR"
"Harrer__A.",76
"Harrison__S.",1
"Hashiba__S.",42
"Hatala__M.",1
"Hawn__A.",82
"Haythornthwaite__C.",28
"He__J.",1
"Hecking__T.",58
"Heffernan__C.",2
"Heffernan__N.",2
"Heffernan__N.T.",2
"Heins__M.",25
"Herder__E.",3
"Hernandez.Leo__D.",1
"Herodotou__C.",9
"Hershkovitz__A.",64
"Heskes__T.",25
"Hickey__D.",7
"Hickey__D.T.",24
"Hicks__D.",11
"Hlosta__M.",3
"Hoel__T.",3
"Hoffman__E.S.",48
"Hoffmann__D.",35
"Holman__C.",7
"Holmes__W.",5
"Holzer__A.",4
"Hong__H.",17
"Hoppe__H.U.",58
"Hsiao__I..H.",40
"Hu__X.",8
"Hughes__C.E.",75
"Hulleman__C.",19
"Ip__J.",8
"Isabel__F..C.",4
"J√.rvel√.__S.",3
"Jacovina__M.E.",2
"Jain__B.J.",68
"Jayaprakash__S.M.",36
"Jermann__P.",4
"Jes√∫s__M.",4
"Jia__J.Z.",21
"Jim√.nez.G√≥mez__M.A.",43
"Jo__Y.",1
"Johnson__M.",14
"Johnson__M.D.",14
"Johnston__J.",61
"Joksimov√.c__S.",1
"Joksimoviƒ.__S.",1
"Joksimovic__S.",1
"Jonathan__C.",17
"Jovanoviƒ.__J.",15
"Jovanovic__J.",7
"K√.ser__T.",59
"Kang__R.",66
"Karapistoli__E.",56
"Karkalas__S.",5
"Karypis__G.",60
"Kay__J.",14
"Ke__X.",8
"Kellogg__S.",18
"Kennedy__G.",1
"Kevan__J.M.",48
"Khan__I.",1
"Kickmeier.Rust__M.",14
"Kidzinski__≈..",1
"Kimball__N.",10
"Kirschner__P.A.",3
"Kismih√≥k__G.",3
"Kitto__K.",1
"Klamma__R.",34
"Klerkx__J.",4
"Kliman__M.",23
"Klingler__S.",59
"Kloos__C.D.",46
"Knight__S.",2
"Knoop__H.",25
"Ko__L.",23
"Kobayashi__V.",3
"Koedinger__K.R.",21
"Koh__E.",17
"Koile__K.",23
"Kovanov√.c__V.",1
"Kovanoviƒ.__V.",1
"Kovanovic__V.",16
"Krempl__G.",85
"Krumm__A.E.",32
"Kuzilek__J.",3
"Labrum__M.J.",2
"Labs__O.",5
"Lafuente.Rego__B.",70
"Lagacherie__M.",45
"Lakkaraju__H.",6
"Laks__H.",64
"Lange__C.",52
"Laur√.a__E.J.M.",36
"Lawrence__N.",33
"Lee__H..S.",10
"Lefevre__D.",5
"Legenstein__R.",27
"Lei__C..U.",8
"Lester__J.C.",18
"Levick__A.",7
"Lewkow__N.",30
"Ley__T.",34
"Lin__Y..L.",40
"Lindstaedt__S.",34
"Littleton__K.",2
"Liu__D.Y.T.",39
"Liu__R.",21
"Liu__Y..H.",2
"Lockyer__L.",1
"Lonn__S.",7
"Lord__T.",10
"Lucinio__G..S.",62
"Luckin__R.",5
"Luengo__V.",29
"Lui__G.",8
"Luna__J.M.",43
"Lupton__M.",1
"Lynch__G.",1
"Lyons__L.",66
"Maby__S.",45
"Macfadyen__L.",3
"Magoulas__G.D.",5
"Mahapatra__T.",41
"Makos__A.",79
"Malinowski__S.",12
"Mallet__D.",1
"Manai__O.",65
"Manataki__A.",1
"Manderveld__J.",3
"Mandran__N.",29
"Marie__S.",13
"Marteau__P..F.",69
"Martinez.Maldonado__R.",1
"Martori__F.",62
"Maruya__K.",42
"Matsuda__Y.",63
"Mavrikis__M.",5
"Mayles__K.",9
"McDaniel__R.",72
"Mckay__T.",4
"Mclaughlin__E.A.",21
"McNamara__D.",2
"Mcnamara__D.S.",2
"McNamara__D.S.",2
"Mcpherson__J.",39
"Mcwilliams__M.",1
"Meinel__C.",35
"Menchaca__M.P.",48
"Mendhe__D.",36
"Merceron__A.",4
"Micheli__A.",26
"Milikiƒ.__N.",15
"Miller__D.",6
"Miller__W.L.",2
"Milligan__S.",1
"Mills__C.",2
"Mirriahi__N.",1
"Miyazaki__Y.",47
"Mojarad__S.",30
"Mol__S.",3
"Molenaar__I.",57
"Molinaro__M.",4
"Mon√.s__A.M.",3
"Monroy__C.",38
"Moore__J.",3
"Mor__D.",64
"Mostafavi__B.",11
"Mouri__K.",1
"Mu√.oz.Merinoa__P.J.",46
"Mubangizi__M.",33
"Mulder__R.",1
"Muslim__A.",41
"Nayak__P.",61
"Nelson__J.D.B.",71
"Ng__T..D.J.",8
"Niemann__K.",86
"Norizuki__K.",47
"Nwanganga__F.",6
"Nyland__R.",37
"Ochoa__X.",4
"Ocumpaugh__J.L.",2
"Ogata__H.",1
"Olneck__M.R.",81
"Olney__T.",9
"Ortega__M.",29
"Oster__M.",7
"Ostrow__K.",2
"Ostrow__K.S.",2
"Oviatt__S.",4
"Pallant__A.",10
"Panisson__A.",22
"Papamitsiou__Z.",56
"Papou≈.ek__J.",53
"Paquette__L.",2
"Pardo__A.",1
"Pardos__Z.A.",77
"Parodi__O.",26
"Parra__D.",4
"Patel__R.",21
"Pathan__M.K.",4
"Paulin__D.",28
"Peddycord__B.",11
"Pedrelli__L.",26
"Pedro__M.O.Z.S.",2
"Pel√.nek__R.",53
"Perret__C.A.",2
"Petsche__K.",2
"Pistilli__M.D.",7
"Plummer__B.",7
"Podkul__T.",32
"Poquet__O.",1
"Poulovassilis__A.",5
"Prescott__L.",9
"Prieto__L.P.",4
"Prinsloo__P.",3
"Pritchard__D.E.",2
"Pulman__S.",3
"Quick__J.",24
"Quick__J.D.",24
"Quinn__J.",33
"Radinsky__J.",66
"Rahmadi__R.",25
"Rangel__V.S.",38
"Reich__J.",19
"Reniniou",12
"Renz__J.",35
"Richardson__J.T.E.",3
"Rienties__B.",9
"Ringtved__U.",1
"Roberto__M..M.",4
"Robinson__C.",19
"Rodr√.guez.Triana__M.J.",4
"Rogers__T.",1
"Rombaut__M.",13
"Romero__C.",43
"Ros√.__C.P.",1
"Rowe__E.",11
"Rubin__A.",23
"Rubinstein__B.I.P.",1
"Ruip√.rez.Valientea__J.A.",46
"Ruiz__S.",4
"Rummel__N.",5
"Ruppertz__L.",74
"S√.ndor__A.",3
"S√.ndor__√..",1
"Sadaful__K.",8
"Salperwyck__C.",45
"Salter__D.",20
"Samadi__S.Y.",13
"Sampson__D.G.",1
"Sapienza__A.",22
"Saranti__A.",27
"Saskia__B..G.",67
"Schaefer__S.",50
"Scheffel__M.",3
"Schneider__B.",4
"Schroeder__U.",41
"Schwendimann__B.A.",4
"Segal__A.",55
"Sekiya__T.",63
"Selent__D.",2
"Sengupta__B.",6
"Sergio__G..S.",5
"Sharma__K.",4
"Shehata__S.",73
"Shen__X.",24
"Shibani__A.",17
"Shum__S.B.",1
"Siddiquie__B.",20
"Siemens__G.",1
"Siemensg__G.",1
"Simmons__I.",31
"Simsek__D.",3
"Skinner__G.",31
"Skrypnyk__O.",1
"Slade__S.",3
"Snow__E.L.",2
"Soheily.Khah__S.",13
"Sorokin__I.",83
"Specht__M.",3
"Spiegel__S.",68
"Spikol__D.",5
"Stanislav__V.",53
"Staubitz__T.",35
"Stern__J.",7
"Studham__R.S.",60
"Sun__Y.",54
"Suthers__D.",1
"Taibi__D.",3
"Takahashi__H.",42
"Tammets__K.",3
"Tamrakar__A.",20
"Tan__J.P..L.",17
"Taraghi__B.",27
"Tavenard__R.",12
"Teasley__S.",16
"Teasley__S.D.",7
"Ternier__S.",3
"The__B.",5
"Thompson__C.",16
"Thorn__C.",65
"Tian__L.",8
"Tinker__R.",10
"Toetenel__L.",9
"Tomar__G.",1
"Tomiƒ.__B.",15
"Tong__H.L.",39
"Trausan.Matu__S.",2
"Tritz__J.",16
"Twiner__A.",3
"Uosaki__N.",1
"Urretavizcaya__M.",4
"Vahdati__S.",52
"Van_Inwegen__E.",2
"Van_Inwegen__E.G.",2
"Van_Leeuwen__A.",80
"Ventura__S.",43
"Verbert__K.",4
"Vilar__J.A.",70
"Villano__R.",1
"Vogelsang__T.",74
"Vozniuk__A.",4
"Vozzi__F.",26
"Vytasek__J.",2
"Wagner__A.Z.",2
"Wang__H.",54
"Wang__X.",1
"Wang__Y.",2
"Wanigasekara__N.",6
"Watanabe__J.",42
"Waters__Z.",1
"Weibel__N.",4
"Wells__M.",5
"Wen__M.",1
"West__D.",1
"Whitaker__R.",38
"Whitelock__D.",3
"Whitmer__J.",49
"Whyte__A.",61
"Wiedmann__M.",5
"Wild__F.",34
"Williams__D.",1
"Williams__J.J.",2
"Willis__J.E.",7
"Willis__J.E.__III",24
"Wise__A.F.",2
"Wolff__A.",3
"Wollenschlaeger__A.",5
"Wolpers__M.",4
"Woodthorpe__J.",9
"Worsley__M.",4
"Wshah__S.",31
"Wu__J.",22
"Xing__W.",2
"Xiong__X.",2
"Xu__Y.",77
"Xu__Z.",79
"Yacef__K.",1
"Yamada__H.",65
"Yamaguchi__K.",63
"Yang__S.",17
"Ye__S.",54
"Yeomans__M.",19
"Yu__B.",44
"Yu__Y.",44
"Yuhas__B.",6
"Zdrahal__Z.",3
"Zhang__R.",1
"Zhang__X.",44
"Zhang__Y.",8
"Zhao__A.",1
"Zhao__C.",3
"Zhao__Y.",1
"Zhu__M.",2
"Zimmerman__H.T.",78
"Zouaq__A.",1
"Zushi__M.",47
