"Author","CommR"
"Bradford_Mott",1
"Brent_Milne",51
"Brian_Broll",1
"Brian_Dorn",83
"Bruce_M._McLaren",3
"Bruno_Elias_Penteado",37
"Cagri_Tanriover",1
"Caitlin_Mills",11
"Cameron_Dashti",27
"Candida_Crawford",7
"Carl_Reidsema",61
"Carol_Forsyth",4
"Carolyn_Hayes",25
"Carolyn_Rose",27
"Carrie_Demmans_Epp",75
"Carsten_Ullrich",48
"Cassius_Dâ..helon",6
"Catherine_A._Spann",11
"Catherine_Chase",3
"Catherine_Garbay",43
"Cecile_Perret",2
"Cecilia_MalbraÌ.n",2
"Chen_Chen",29
"Chen_Lin",2
"Chinasa_Odo",98
"Chou_Ching_En",97
"Chris_Alvin",47
"Chris_Baber",75
"Chris_Bogart",27
"Chris_Wong",93
"Christa_Cody",2
"Christian_Soto",2
"Christoph_Igel",48
"Christopher_Brooks",46
"Christopher_G._Brinton",34
"Christopher_MacLellan",3
"Christopher_V._Le",17
"Christos_Troussas",63
"Chun_W._Liew",3
"Claudia_Mazziotti",7
"Collin_Lynch",2
"Corinne_Caillaud",26
"CredineÌ._Menezes",72
"Cristina_Conati",1
"Cristina_Dumdumaya",5
"Cui_Tang",36
"Cyril_Goutte",65
"Da_Cao",34
"Damla_Ezgi_Akcora",12
"Daniel_Auerbach",4
"Daniel_Manzo",8
"Daniel_Pead",18
"Daniel_Smilek",11
"Daniela_Nossa_Diaz",12
"Daniele_Di_Mitri",87
"Danielle_Allessio",8
"Danielle_McNamara",2
"Darren_J._Norton",3
"David_Azcona",54
"David_Barel",39
"David_Culler",17
"David_Edgar_K._Lelei",50
"David_Jackson",14
"David_Joyner",84
"David_Sebastian_Schlepps",7
"Davide_Fossati",53
"Deanne_Adams",3
"Deborah_Butler",22
"Deborah_Richards",28
"Deborah_Viviane_Ferrari",37
"Del_Hebert",4
"Dennis_Lusetich",3
"Devendra_Singh_Chaplot",3
"Devon_B._Walker",2
"Diego_Dermeval",23
"Diego_Zapata_Rivera",4
"Dipesh_Gautam",57
"Dorothea_Tsatsou",19
"Doug_Bonn",22
"Dragan_GasÌŒevicÌ.",52
"Dralia_Tulley_Patton",33
"Dustin_Tingley",9
"Eda_Okur",1
"Elizabeth_L._Tighe",2
"Elliot_Adderton",14
"Emmanuel_Ayedoun",55
"Emmanuel_Johnson",38
"Enrique_Hortal",19
"Entisar_Abolkasim",13
"Eric_Domeshek",32
"Eric_Nyberg",35
"Eric_Wiebe",1
"Erica_L._Snow",2
"Erik_Anderberg",20
"Erik_Erickson",8
"Erik_Harpstead",3
"Erin_Ottmar",8
"Erin_Walker",5
"Eva_Maria_Ternblad",20
"Evaggelos_Spyrou",19
"Evelyn_Yarzebinski",5
"Evi_Chryssafidou",7
"Fabrizio_Renzi",12
"Filippo_Vannella",12
"Florence_R._Sullivan",8
"Florin_Bulgarov",33
"Franceska_Xhakaj",3
"Francis_Jambon",43
"Frank_Dignum",28
"Frans_A._Oliehoek",14
"Fuzhen_Zhuang",40
"G._Tanner_Jackson",4
"Gabriel_Gutu_Robu",2
"Gale_Lucas",38
"Gautam_Biswas",1
"Geela_Venise_Firmalo_Fabic",13
"Giota_Stratou",4
"Glenn_Lopez",9
"Gordon_McCalla",50
"Gregor_Kennedy",24
"Gregory_Weber",9
"Guillaume_Durand",65
"Guoyi_Wang",21
"Haiying_Li",4
"Hassan_Khosravi",61
"Heather_Newman",84
"Heather_Pon_Barry",5
"Hedieh_Ranjbartabar",28
"Helen_C._Leligou",19
"Helena_Connolly",3
"Hub_Kurvers",2
"Hugh_Burkhardt",18
"Hugo_Rodrigues",35
"Huiji_Ying",10
"Huili_Chen",11
"Hung_Chau",66
"Huy_Nguyen",3
"Huzefa_Rangwala",82
"Hyunsoo_Cho",73
"I_Han_Hsiao",54
"Ido_Roll",22
"Ig_Ibert_Bittencourt",23
"Ilia_Rushkin",9
"Ilkka_Tuomi",90
"Illya_Bomash",76
"Irena_Koprinska",26
"Irene_Angelica_Chounta",3
"Irina_Borisova",92
"Ishan_Rastogi",71
"Ishrat_Ahmed",5
"Ivan_Bratko",56
"Ivon_Arroyo",8
"Jaclyn_K._Maass",60
"Jaclyn_Ocumpaugh",1
"Jae_wook_Ahn",6
"Jakub_Kocvara",49
"James_Bailey",24
"James_Clark",7
"James_Cooper",1
"James_Finch",38
"James_Lester",1
"James_R._Brockmole",11
"James_R._Curran",26
"Janice_Gobert",4
"Janie_Brisson",44
"Japheth_Duane_Samaco",5
"Jaruwat_Pailai",16
"Jeanine_DeFalco",1
"Jeff_Bale",22
"Jeffrey_D._Wammes",11
"Jekaterina_Rogaten",68
"Jenilyn_L._Agapito",5
"Jenna_Marks",3
"Jennifer_Hammock",30
"Jennifer_Lentini",4
"Jeremy_Ludwig",32
"Jesse_de_Haan",28
"Jesse_R._Sparks",4
"Jessica_McBroom",26
"Jessica_Yarbro",6
"Jianmin_Dai",2
"Jiaqi_Gong",80
"Jing_Hu",46
"Jingjing_Zhang",7
"Jingshuai_Zhang",36
"Jingtao_Wang",70
"Joanna_Feliz_Cortez",5
"Jodi_Forlizzi",3
"Johan_Jeuring",79
"John_Behrens",6
"John_Christopher_Jones",14
"John_Stamper",3
"Jon_Wetzel",18
"Jonathan_Gratch",38
"Jonathan_Massey_Allard",22
"Jonathan_Rowe",1
"Jonathan_Sewall",3
"Jonathan_Steinberg",4
"Jordan_Barria_Pineda",66
"JoseÌ._de_MagalhaÌƒes_Netto",72
"JoseÌ._P._GonzaÌ.lez_Brenes",86
"Joseph_Beck",5
"Joseph_Gunderson",4
"Joseph_Jay_Williams",10
"Joseph_Reilly",67
"Joseph_Wiggins",1
"Joshua_Martinez",5
"JosmaÌ.rio_Albuquerque",23
"Joss_Ives",22
"Juan_Miguel_Andres",1
"Juliana_Ma._Alexandra_L._Andres",1
"Julien_Broisin",41
"Julita_Vassileva",23
"Jun_Xie",21
"Junaid_Mubeen",7
"Junghyuk_Park",73
"Junyi_Li",21
"Justine_Cassell",74
"Kalina_Yacef",26
"Kallirroi_Georgila",4
"KasÌ.ka_Porayska_Pomsta",7
"Kasia_Muldner",8
"Kathryn_S._McCarthy",2
"Kazuhisa_Seta",55
"Keith_Brawner",1
"Keith_Kennedy",14
"Keith_McNulty",2
"Keith_Shubeck",21
"Kenneth_Holstein",3
"Kenneth_Koedinger",3
"Kobi_Gal",10
"Kofi_James",4
"Konstantina_Chrysafiadi",63
"Korinn_Ostrow",1
"Kourosh_Neshatian",13
"Kristian_MaÌŠnsson",20
"Kristin_Stoeffler",9
"Kristina_Krasich",11
"Kristopher_J._Kopp",2
"Kristy_Elizabeth_Boyer",1
"Kshitij_Sharma",41
"Kurt_VanLehn",18
"Lamiya_Al_Shanfari",75
"Laura_Allen",2
"Lesley_Gardner",59
"Li_Zhang",82
"Liberty_Munson",9
"Liliana_Fonseca",2
"Lindsay_Grace",4
"Lishan_Zhang",40
"Luc_Paquette",1
"Luca_Lodi",12
"Luigi_Di_Caro",31
"Luisa_Coheur",35
"Lujie_Chen",99
"Luke_Dawson",14
"Luke_Oakden_Rayner",13
"Lydia_Davison",39
"Lydia_G._Pezzullo",1
"Lydia_Lau",13
"M._Adelaida_Restrepo",5
"Ma._Mercedes_Rodrigo",5
"Madeline_Wu",17
"Magnus_Haake",20
"Majd_Sakr",27
"Manolis_Mavrikis",7
"Manuel_F._Bertoa",58
"Maomi_Ueno",42
"Marcelo_Worsley",39
"Maria_Bolsinova",9
"Maria_Chang",6
"Maria_Dorinela_Sirbu",2
"Maria_Margeti",7
"Maria_Virvou",63
"Marian_Simian",2
"Marianna_Lamnina",3
"Marie_Bienkowski",3
"Marilena_Panaite",2
"Marina_Berardi",12
"Marina_Marchisio",31
"Marina_Morettin_Zupelari",37
"Mark_A._Riedesel",1
"Mark_Billinghurst",13
"Mark_G._Core",4
"Martin_Hlosta",49
"Martin_MozÌŒina",56
"Mary_Anne_Britt",69
"Masaki_Uto",42
"Mats_Lind",20
"Matthew_A._Emery",2
"Matthew_E._Jacovina",2
"Matthew_Micciolo",8
"Matthew_Ventura",6
"Maureen_Villamor",5
"Maxine_Eskenazi",35
"May_Marie_P._Talandron",5
"Megan_H._Frankosky",1
"Michael_C._Mozer",51
"Michael_Eagle",3
"Michael_J._Jacobson",28
"Michael_Rehm",59
"Michael_Tan",15
"Michal_Huptych",49
"Michal_Moskal",1
"Michele_Fioravera",31
"Michelle_Banawan",5
"Michelle_Taub",1
"Miguel_GarciÌ.a_Iruela",85
"Mihai_Dascalu",2
"Mihai_Masala",2
"Miklos_Maroti",1
"Milos_Kravcik",48
"Min_Chi",2
"Minghui_Tai",8
"Mingyu_Feng",64
"Moffat_Mathews",13
"Mohammad_M._Khajah",51
"Mohammed_A._Almiyad",13
"Mung_Chiang",34
"Mutlu_Cukurova",7
"Nabin_Maharjan",57
"Nacir_Bouali",81
"Naomi_Prusak",10
"Naomi_Wixon",8
"Natali_Morad",4
"Natalie_Wall",5
"Neil_Heffernan",1
"Neil_Zimmerman",1
"Nese_Alyuz",1
"Nguyen_Duc_Thien",42
"Nguyen_Thinh_Le",62
"Nia_Dowell",46
"Nichola_Lubold",5
"Nicholas_Diana",3
"Nicholas_Lytle",2
"Nicholas_R._Stepanek",83
"Nicholas_V._Mudrick",1
"Nicholas_Vretos",19
"Nick_Green",53
"Nicole_Hutchins",1
"Nicoletta_Di_Blas",12
"Niels_Pinkwart",62
"Nigel_Bosch",11
"Nikki_Yee",22
"Nikol_Rummel",7
"Ning_Ma",7
"Ningyu_Zhang",1
"Nirmal_Mukhi",6
"Noboru_Matsuda",5
"Octav_Popescu",3
"Olivier_Galy",26
"Oluwabukola_Mayowa_.Ishola._Idowu",50
"Oluwabukola_Mayowa_Ishola",50
"Osama_Swidan",10
"Pallav_Agarwal",45
"Pamela_Jordan",3
"Paolo_Paolini",12
"Parv_Mor",45
"Pat_Inglese",4
"Patorn_Piromchai",24
"Patricia_Albacete",3
"Patrick_Donnelly",11
"Patrick_Watson",6
"Paula_M._Paiva",37
"Pedro_Furtado",16
"Pedro_Mota",35
"Penghe_Chen",29
"Peter_Brusilovsky",66
"Peter_Foltz",6
"Peter_Hastings",69
"Petros_Daras",19
"Phil_Jimmieson",14
"Philip_I._Pavlik",4
"Philip_I._PavlikJr.",60
"Philippe_Vidal",41
"Phuong_Pham",70
"Pierre_Dillenbourg",41
"Pravin_Chopade",9
"Rachel_Dickler",4
"Rachel_Harred",2
"Rachel_Harsley",53
"Rachel_Thorp",17
"Radek_PelaÌ.nek",94
"Rafael_Ferreira",52
"Rahul_Savani",14
"Ralph_Edezhath",86
"Randy_Jensen",32
"Ranilson_Paiva",23
"Raquel_HijoÌ.n_Neira",85
"Ravi_Kokku",15
"Ravi_Tejwani",6
"Rebecca_Kantar",2
"ReÌ.mi_Venant",41
"Renu_Balyan",2
"Renuka_Sindhgatta",6
"Ricardo_Conejo",58
"Richard_Mayer",3
"Richard_Wainess",2
"Rob_Rubin",9
"Robert_Bates",30
"Robert_Briggs",24
"Robert_Sawyer",1
"Robert_Sottilare",1
"Roberto_De_Roock",5
"Roberto_Martinez_Maldonado",25
"Rodney_Nielsen",33
"Roger_Azevedo",1
"Roger_Nkambou",44
"Rong_Liu",15
"Rosemary_Luckin",7
"Rosta_Farzan",3
"Rui_Zhi",2
"Rupak_Majumdar",47
"Ruslan_Salakhutdinov",3
"Ruth_Wylie",5
"Ryan_Baker",1
"S._Tugba_Tokel",4
"Saad_M_Khan",9
"Sachin_Grover",18
"Saksham_Sharma",45
"Salman_Cheema",18
"Saman_Zehra_Rizvi",68
"Samuel_D._Meyer",17
"Samuel_Lau",17
"Sandra_Katz",3
"Sang_goo_Lee",73
"Sarah_Fialko",5
"Sarah_Karamarkovich",2
"Sarah_Perez",22
"Sarah_Schultz",8
"Satabdi_Basu",3
"Satya_Nitta",15
"Scott_A._Crossley",2
"Scotty_D._Craig",21
"Sean_Kelly",51
"SeÌ.bastien_LalleÌ.",1
"Seiji_Isotani",37
"Seokmin_Kang",18
"Serge_LeÌ.ger",65
"Serge_Robert",44
"Sergio_Rabellino",31
"Shadi_Esnaashari",59
"Shaked_Hindi",10
"Shamya_Karumbaiah",4
"Shang_Wang",5
"Shannon_Monahan",38
"Sharad_Sundararajan",6
"Shazia_Afzal",6
"Shengquan_Yu",40
"Sherry_Sin",15
"Shirish_Shevade",71
"Shitian_Shen",2
"Shuai_Wang",64
"Shuchi_Grover",3
"SÌ.tefan_Trausan_Matu",2
"Sidney_D.Mello",11
"Sidney_Dâ..Mello",11
"Simon_Buckingham_Shum",25
"Simon_Hughes",69
"Simon_Knight",25
"Sinem_Aslan",1
"Smit_Marvaniya",6
"Sonia_D._Doshi",2
"Sowmya_Ramachandran",32
"Spencer_Rugaber",30
"Spencer_Swartz",9
"Sreecharan_Sankaranarayanan",27
"Srijith_Prabhu",6
"Stefan_Ruseti",2
"Stefano_Falletta",12
"Stella_Casola",12
"Stephanie_Barbee",33
"Stephanie_Peters",4
"Stephen_Hutt",11
"Stephen_Oâ..Leary",24
"Stylianos_Asteriadis",19
"Sudanthi_Wijewickrema",24
"Sumit_Gulwani",47
"Sungeun_An",30
"Supratik_Mukhopadhyay",47
"Swarnadeep_Saha",6
"Sweety_Agrawal",77
"Takahito_Tomoto",16
"Takatoshi_Ishii",42
"Takehito_Utsuro",5
"Tamara_Power",25
"Tamer_Abuelsaad",6
"Taylyn_Hulse",8
"Tej_Samani",7
"Tejas_I._Dhamecha",6
"Tengfei_Ma",6
"Teomara_Rutherford",2
"Tetsuhiro_Masuda",16
"Thomas_Haines",32
"Thomas_Large",39
"Thomas_W._Price",2
"Tiffany_Barnes",2
"Timotej_Lazar",56
"Timothy_Mwiti",39
"Tom_Titchener",1
"Tomoya_Horiguchi",16
"Tomoya_Shinohara",16
"Traian_Rebedea",2
"Tricia_A._Guerrero",2
"Tsukasa_Hirashima",16
"Utku_Genc",1
"Vanda_Luengo",43
"Vanessa_Echeverria",25
"Vania_Dimitrova",13
"Varun_Mandalapu",80
"Vasile_Rus",57
"Vasiliki_Georgoulas",1
"Veronica_Cucuiat",89
"Vincent_Aleven",3
"Vinitra_Swamy",17
"Violetta_Cavalli_Sforza",81
"Vishnu_Priya_Chandra_Sekar",5
"Vitomir_KovanovicÌ.",52
"Vitor_Bremgartner",72
"Vitor_Rolim",52
"Wai_Keung_David_Cheung",88
"Wanita_Sherchan",15
"Wansel_Lemos",23
"Warunya_Wunnasri",16
"Wayne_Holmes",7
"Wei_Cui",64
"Weiyu_Chen",34
"Wenfei_Yan",46
"Wenge_Rong",36
"William_Swartout",4
"Wilton_Wu",17
"Wim_Westera",2
"Winslow_Burleson",8
"Wookhee_Min",1
"Xi_Yang",40
"Xia_Cui",14
"Xia_Wang",48
"Xiang_Xiao",70
"Xiangen_Hu",21
"Xingjun_Ma",24
"Xingliang_Chen",13
"Xiyang_Chen",29
"Xu_Wang",27
"Yaâ..akov_.Kobi._Gal",10
"Yaar_Shalom",10
"Yancy_Vance_Paredes",5
"Yang_Jiang",1
"Yannick_Bourrier",43
"Yeyu_Wang",3
"Yi_Dong",1
"Yi_Min_Chee",15
"Yigal_Attali",95
"Yigal_Rosen",9
"Yihuan_Dong",2
"Ying_Fang",21
"Yong_Dich",67
"Yossi_Ben_David",10
"Yu_Lu",29
"Yuanxin_Ouyang",36
"Yuki_Hayashi",55
"Yun_Tang",21
"Yusuke_Hayashi",16
"Yuwei_Huang",40
"Zac_Yu",3
"Zachary_Pardos",17
"Zachary_T._Chung",5
"Zdenek_Zdrahal",49
"Zhang_Xiong",36
"Zhen_Bai",74
"Zhiqiang_Cai",4
"Zhongxiu_Peddycord_Liu",2
"Zijun_Zhuang",29
