"Author","CommR"
"Karimi__Hamid",27
"Karypis__George",55
"Kaur__Prableen",55
"Kay__Jennifer_S.",30
"Keerativoranan__Nopphon",42
"Kerman__Ian",74
"Khazane__Anish",1
"Kim__Byungsoo",10
"Kim__Juho",13
"Kizilcec__Ren...e._F.",15
"Klingbeil__Mandy",56
"Kloppenberg__Jay",25
"Ko__Amy_J.",28
"Koedinger__Ken",2
"Koedinger__Kenneth",37
"Konomi__Shin.ichi",11
"Konstan__Joseph",9
"Kovalkov__Anastasia",53
"Kulkarni__Chinmay",70
"Kung__Catherine",61
"Kurien__Toby",25
"Kutluoglu__Gulsen",47
"Kutnick__Denise_G.",2
"Kuzi__Saar",5
"Kwak__Stephanie",2
"Kwok__William",28
"Labhishetty__Sahiti",5
"Lakshminarasimhan__Aishwarya",22
"Lambe__Colin",30
"Landay__James",4
"Landay__James_A.",4
"Lang__David",4
"Larsen__Nick",1
"Larson__Eric_C.",60
"Law__Nancy",6
"Lee__Changyoon",26
"Lee__Jeonghyun",44
"Lee__Youngnam",10
"Lefranc__Anneli",2
"Li__Chenglu",49
"Li__Haiying",51
"Li__Hong",2
"Liang__Leming",6
"Lingnau__Andreas",64
"Littenberg.Tobias__Joshua",3
"Liu__Min",49
"Liu__Ye",67
"Lomas__Derek",8
"Lu__Min",11
"Luengo__Vanda",36
"Luo__Crystal_Jing",40
"Lynch__Collin_F.",43
"Lynch__Michael",2
"Ma__Xiaojuan",8
"MacIntyre__Blair",2
"Mahajan__Khushhall_Chandra",1
"Mangal__Abhishek",1
"Manoharan__Lakshmi",4
"Mao__Jia",1
"Markel__Julia_M.",32
"Martinez__Richard_Diehl",4
"Matayoshi__Jeffrey",52
"McKeown__Nick",7
"McLeod__Kevin",29
"McManus__Christine",2
"McReynolds__Andrew_A.",33
"Meinel__Christoph",3
"Miller__Chris",17
"Miller__P._Tim",1
"Miller__Pepper",1
"Molapo__Maletsabisa",25
"Moodley__Chane_Simone",25
"Moore__Steven",41
"Morgan__Brent",19
"Mostow__Jack",33
"Murali__Girish",1
"Murphy__Victoria",23
"Murray__William",12
"Nacu__Denise",18
"Naderzad__Sheba_P.",33
"Nandan__Vrinda",39
"Nelson__Greg_L.",28
"Ng__Shun_Geng",22
"Nguyen__Ha",35
"Nguyen__Huy_A.",41
"Nkemelu__Daniel",1
"Nolan__Tyler_J.",30
"O.Reilly__Una.May",6
"Oh__Alice",26
"Oi__Misato",11
"Okamoto__Tsuyoshi",11
"OReilly__Una.May",6
"Ortiz__Pablo",63
"P...e.rez.Lemonche__...A.ngel",21
"Padiyath__Aadarsh",1
"Paepcke__Andreas",4
"Pan__Zilong",49
"Papathoma__Tina",23
"Pardos__Zachary_A.",38
"Park__David_S.",2
"Park__Jungkook",26
"Patikorn__Thanaporn",59
"Patil__Bharat_Rahuldhev",1
"Pei__Kevin",5
"Pel...a.nek__Radek",57
"Phillips.Gary__Zachary",75
"Piech__Chris",7
"Pinkard__Nichole",18
"Pl...o.tz__Thomas",2
"Polyak__Steve",20
"Polyzou__Agoritsa",55
"Ponce.Cueto__Eva",46
"Price__Thomas_W.",2
"Pritchard__David_E.",21
"Qu__Huamin",8
"Rafaeli__Sheizaf",66
"Raman__Sumedha",1
"Ramasamy__Thangamani",22
"Reich__Justin",3
"Renz__Jan",56
"Rets__Irina",23
"Ritter__Steven",8
"Rodas__Oscar",3
"Rohloff__Tobias",3
"Roll__Ido",16
"Rose__Carolyn",37
"Rosen__Yigal",20
"Rosenstein__Mark",12
"Ruan__Sherry",4
"Ruip...e.rez.Valiente__Jos...e._A.",3
"Rutherford__Teomara",43
"Saavedra__Ana",7
"Saltarelli__Andrew_J.",15
"San__Aidan",5
"Sauer__Dominic",3
"Scanlon__Eileen",29
"Schmal__Ash",2
"Schmidt__Robert_W.",2
"Schulz__Sandra",64
"Schwabe__Andrew",78
"Segal__Avi",53
"Seo__Kyoungwon",16
"Sestakova__Eliska",7
"Settles__Burr",8
"Shah__Dhawal",3
"Sharkey__James_P.",48
"Sharples__Mike",29
"Sharrock__R...e.mi",17
"Shen__Hao",6
"Shimada__Atsushi",11
"Shin__Dongmin",10
"Shin__Hyungyu",13
"Shvonski__Alex",21
"Sikka__Harsh",2
"Simmering__Vanessa",20
"Skorepa__Evan",18
"Soleimani__Farahnaz",44
"Son__Jinho",13
"Sottilare__Robert",34
"Spittlemeister__Andrew",39
"Sreeram__Uma",1
"Srikanth__Deepak",1
"Stamper__John",41
"Starner__Thad",1
"Staubitz__Thomas",3
"Staudaher__Shawn",44
"Stevens__Mitchell_L.",4
"Stewart__John",21
"Stoeffler__Kristin",20
"Swenson__Michael",2
"Tailor__Chirag",1
"Talluri__Srinivasa_Teja",37
"Tamura__Kaori",11
"Tang__Jiliang",27
"Terveen__Loren",9
"Thakare__Suyash",2
"Thille__Candace",24
"Tiwari__Mo",7
"Torphy__Kaitlin_T.",27
"Traifeh__Hanadi",3
"Upadhyay__Pooja",18
"Uzun__Hasan",52
"Vacanti__Diego",1
"Verma__Ashank",14
"Vogiatzis__Dimitrios",23
"Wagner__Ellen",34
"Wahal__Sarthak",1
"Walker__Josh",24
"Wang__Eric",50
"Wang__Li",6
"Wang__Lijia",19
"Wang__Michael_X.",45
"Wang__Qiaosi",2
"Wang__Xu",37
"Waterman__Muffie_Wiebe",45
"Weaverdyck__Noah",54
"West__Matthew",14
"Wilcox__Lauren",2
"Williams__Joseph_Jay",8
"Willis__Angelica",4
"Wong__Victor_Yiu_Lun",40
"Wu__Yi.Fang_Brook",68
"Xia__Meng",8
"Xie__Benjamin",28
"Xiong__Ye",68
"Xu__Qianyao",4
"Xue__Qiuyue",1
"Yamada__Masanori",11
"Yan__Lisa",7
"Yarosh__Svetlana",9
"Yen__Michael",50
"Yildiz__Hilal_Seda",65
"Yoon__Dongwook",16
"Young__Richard",25
"Young__William",35
"Yu__Bowen",9
"Yu__Renzhe",61
"Yudelson__Michael",20
"Yun__Hyeonggeun",13
"Zhai__Chengxiang",5
"Zhai__ChengXiang",5
"Zhang__Xiong",32
"Zhao__Haocheng",38
"Zhao__Jian",9
"Zhao__Jinjin",24
"Zhu__Haiyi",9
"Zilles__Craig",14
"Zimmaro__Dawn",24
