"Author","CommR"
"Cech√.k__J.",61
"Cechinel__C.",40
"Celis__S.",64
"Cemgil__A.T.",166
"Cerezo__R.",29
"Chang__K..M.",96
"Chang__W..C.",134
"Chapel__L.",31
"Chapman__J.",78
"Chapman__S.",53
"Charleer__S.",1
"Charles__C.",1
"Chatti__M.A.",49
"Chaturvedi__S.",80
"Chauhan__P.",11
"Chavan__P.",176
"Chavez__O.",2
"Chawla__N.V.",6
"Chen__B.",10
"Chen__G.",5
"Chen__L.",153
"Chen__M..R.A.",1
"Chen__W.",4
"Chen__X.",10
"Chen__Y.",42
"Cheng__B.H.",10
"Cheng__Y.",4
"Cheong__C.W.L.",8
"Chetlur__M.",6
"Chiera__B.",1
"Chiluiza__K.",1
"Ching__C.C.",119
"Chinis__G.",1
"Chiu__M.M.",2
"Cho__Y..S.",4
"Choi__H.",2
"Chorianopoulos__K.",7
"Chounta__I..A.",1
"Chow__B.W..Y.",2
"Chu__S.",8
"Chu__S.K.W.",8
"Chua__Y.H.V.",89
"Chun.Wei_Lin__J.",120
"Cicchinelli__A.",20
"Cl√.rot__F.",82
"Clayphan__A.",1
"Clow__D.",4
"Cobo__C.",4
"Coffrin__C.",1
"Colavincenzo__A.",18
"Collins.Thompson__K.",2
"Colvin__C.",1
"Colvin__K.",2
"Conati__C.",1
"Cooper__A.",4
"Cooper__K.",14
"Cooper__M.",3
"Coopey__E.",139
"Cornu√.jols__A.",128
"Corrin__L.",1
"Corwin__K.",4
"Cote__M.",84
"Cotos__E.",109
"Cremonesi__P.",93
"Cross__S.",1
"Crossley__S.",3
"Crossley__S.A.",1
"Cuadros__J.",135
"Cubill√.__J.",101
"Cui__Y.",10
"Cukurova__M.",1
"Cuypers__H.",63
"d.Aquin__M.",4
"D.Aquin__M.",4
"D.mello__S.",2
"D.Mello__S.K.",6
"D‚..Mello__S.K.",6
"D√.az__P.",40
"Damelin__D.",26
"Danahy__E.",139
"Dascalu__M.",2
"Dauwels__J.",89
"Dauxais__Y.",152
"David__Y.B.",19
"Davies__R.",78
"Davis__C..S.",7
"Davis__D.",5
"Davis__J.",150
"Davis__S.K.",91
"Dawson__S.",1
"Dawsony__S.",1
"De_Barba__P.",1
"De_Barba__P.G.",1
"De_Croon__R.",1
"De_Freitas__S.",98
"De_Kereki__I.F.",1
"De_Kraker__J.",4
"De_Laat__M.",3
"De_Laet__T.",1
"De_Liddo__A.",3
"De_Mendonca__P.F.",1
"De_Quincey__E.",106
"De_Rosa__M.",18
"De_Salve__A.",112
"De_Stefani__J.",69
"De_Weerdt__J.",25
"DeBoer__J.",157
"Dede__C.",158
"Deeva__G.",25
"Demonbrun__R.M.",7
"Denaro__K.",35
"Depaepe__F.",70
"Desmet__P.",70
"Despujol__I.",4
"Dessus__P.",2
"Deved≈.iƒ.__V.",51
"Dey__P.",6
"Di_Mitri__D.",4
"Diana__N.",3
"Diefes.Dux__H.",136
"Diego__A.",5
"Dietze__S.",4
"Dijkstra__R.",2
"Dillenbourg__P.",1
"Dillon__J.",6
"Dimitriadis__Y.",1
"Dimitrijeviƒ.__S.",51
"Dimopoulos__I.",123
"Ding__M.",2
"Ding__W.",8
"Diniz__J.R.B.",5
"Diriye__A.",77
"Divakaran__A.",3
"Do__C..T.",34
"Doberstein__D.",1
"Dodge__B.",59
"Dollinger__M.",3
"Dom√.nguez__F.",55
"Donald__C.",24
"Donnelly__P.J.",6
"Dorey.Elias__T.",4
"Doroudi__S.",160
"Dorsey__C.",26
"Dos_Santos__A.D.P.",1
"Dos_Santos__H.L.",40
"Dougall__A.L.",10
"Dourado__R.A.",1
"Douzal.Chouakria__A.",34
"Dowell__N.",1
"Drachsler__H.",4
"Duan__X.",6
"Dubrawski__A.",153
"Duckworth__A.L.",6
"Duff__A.",1
"Dugu√.p√.roux__J.",85
"Duin__A.H.",94
"Duivesteijn__W.",54
"Dupont__M.",178
"Duran__N.D.",6
"Durand__G.",58
"Duriƒ.__D.",51
"Duval__E.",1
"Dwyer__N.",1
"Dyckhoff__A.L.",49
"Eagan__B.",15
"Eagle__M.",3
"Eaglem__M.",3
"Ebner__M.",65
"Echeverria__V.",1
"Economides__A.A.",1
"Edwards__R.L.",91
"Edwards__T.",3
"Effenberger__T.",61
"Elbadrawy__A.",99
"Elen__J.",70
"Elizabeth_Richey__J.",5
"Ellis__R.A.",1
"Elouazizi__N.",37
"Epp__C.D.",193
"Erfani__S.",3
"Erickson__J.A.",2
"Esme__A.A.",39
"Essa__A.",4
"Ez.Zaouia__M.",147
"Ezen.Can__A.",33
"Fabregat__R.",23
"Facciotti__M.T.",19
"Fadljevic__L.",20
"Falc√.o__T.P.",5
"Falcones__G.",55
"Falkner__K.",164
"Fan__Y.",10
"Fancsali__S.E.",47
"Fanfarelli__J.R.",161
"Farrington.Flint__L.",9
"Farrow__E.",1
"Fatt__S.J.",104
"Faucon__L.",1
"Faulkner__M.",1
"Feild__J.",4
"Feng__G.",2
"Feng__M.",92
"Ferguson__R.",3
"Ferreira__M.",5
"Ferschke__O.",3
"Feskens__R.",75
"Fessant__F.",82
"Fessl__A.",20
"Fiacco__J.",109
"Fiallos__A.",1
"Field__D.",3
"Fields__B.",126
"Fikes__T.G.",132
"Fincham__E.",1
"Finzer__W.",26
"Fiorini__S.",11
"Fisher__A.",2
"Fishman__B.",7
"Flanagan__B.",1
"Fleming__M.",14
"Fogel__J.",67
"Fornacciari__P.",48
"Fortenbacher__A.",4
"Fougt__S.S.",15
"Fournier.Viger__P.",120
"Frazee__J.P.",59
"Freeman__J.D.",186
"Freitas__F.",5
"Fridman__I.",6
"Fu__X.",27
"Fudge__A.",1
"Fuglik__V.",9
"Fujita__N.",2
"Funel__A.",18
"Furukawa__M.",111
"G√.hnert__T.",1
"G√≥mez.S√.nchez__E.",181
"Ga≈.ev√.c__D.",1
"Ga≈.ev√.cy__D.",1
"Ga≈.eviƒ.__D.",1
"Ga≈.evic__D.",1
"Gadiraju__U.",4
"Gago__D.",1
"Gal__K.",19
"Gal__T.",87
"Gal__Y.",19
"Gallicchio__C.",72
"Galyardt__A.",47
"Gamrat__C.",167
"Gandhi__P.",38
"Gao__J.",1
"Gao__S.",24
"Gardener__M.",6
"Gardner__J.",2
"Gasevic__D.",1
"Gasteiger.Klicpera__B.",20
"Gaussier__E.",34
"Gautrais__C.",152
"Gauvin__L.",60
"Gebhardt__K.",4
"Gehlbach__H.",4
"Geller__S.A.",19
"Gemmell__J.",76
"Genc__U.",39
"George__C.P.",105
"Giacaman__N.",24
"Giammattei__D.",18
"Giannakos__M.",1
"Giannakos__M.N.",1
"Giannotti__F.",125
"Gibberd__A.J.",149
"Gibson__A.",3
"Giesbers__B.",5
"Gillet__D.",1
"Gillois__P.",22
"Ginn__J.",5
"Ginon__B.",4
"Gobert__J.D.",3
"Godfrey__A.",2
"Goggins__S.",10
"Goldsmith__R.",3
"Gomez__M.",4
"Gonda__D.",8
"Gong__W.",108
"Goodrich__V.",6
"Goutte__C.",58
"Govaerts__S.",1
"Govindarajan__S.K.P.",21
"Gowda__S.M.",3
"Graesser__A.C.",1
"Graf__S.",23
"Grafsgaard__J.F.",33
"Granda__R.",1
"Grann__J.",155
"Gravier__G.",31
"Grawemeyer__B.",17
"Gray__G.",12
"Gray__P.",175
"Greenberg__A.K.",43
"Greenway__G.",84
"Greer__J.",11
"Greller__W.",4
"Griffiths__D.",4
"Grom__G.",67
"Gromov__A.",1
"Groot__P.",74
"Gross__E.",107
"Gross__M.",43
"Groth__D.",11
"Grover__S.",3
"Gruzd__A.",71
"Gu__X.",108
"Guam√.n__B.",55
"Guarnieri__G.",18
"Guidi__B.",48
"Guidotti__R.",50
"Guin__N.",22
"Gunkel__M.",13
"Gunnarsson__B.L.",182
"Guti√.rrez__F.",1
"Guyet__T.",31
"Gweon__G.",44
"Gweon__G..H.",26
"Gyamfi__G.",14
"Gyawali__B.",30
"H√.ctor__J.P..D.",4
"Hadgraft__R.",3
"Hadwin__A.F.",91
"Hadzikadic__M.",62
"Hagood__D.",119
"Halatchliyski__I.",1
"Halawa__S.",4
"Halb__W.",4
"Hallinen__N.R.",43
"Hamid__T.",76
"Han__A.",37
"Han__F.",1
"Hanna__B.E.",14
"Hansen__J.D.",4
"Hansen__L.K.",121
"Hansen__S.",52
"Hardy__C.",31
"Harfield__T.D.",195
"Harpstead__E.",5
"Harrak__F.",22
"Harrer__A.",1
"Harrison__S.",5
"Hashiba__S.",86
"Hasselbring__T.",113
"Hasselman__F.",2
"Hassinen__M.",169
"Hatala__M.",1
"Hattab__D.",69
"Hauff__C.",5
"Hausknecht__S.N.",10
"Hawksey__M.",3
"Hawn__A.",183
"Hawn__M.A.",2
"Hayes__C.",1
"Haythornthwaite__C.",71
"He__J.",3
"He__Y.",3
"Healion__D.",1
"Heck__A.",63
"Hecking__T.",1
"Heffernan__C.",2
"Heffernan__N.",2
"Heffernan__N.T.",2
"Heins__M.",74
"Hemberg__E.",2
"Hennis__T.",1
"Heo__J.",45
"Herder__E.",4
"Herder__T.",15
"Hern√.ndez.Leo__D.",12
"Hernandez.Leo__D.",1
"Herodotou__C.",9
"Herrmannova__D.",9
"Hershkovitz__A.",87
"Heskes__T.",74
"Hickey__D.",7
"Hickey__D.T.",13
"Hicks__D.",3
"Hilliger__I.",64
"Hirnstein__M.",52
"Hlosta__M.",9
"Hmelo.Silver__C.E.",3
"Hoel__T.",4
"Hoernle__N.",19
"Hoffman__E.S.",117
"Hoffmann__D.",4
"Hollm√.n__J.",79
"Holman__C.",7
"Holmes__W.",17
"Holstein__K.",5
"Holzer__A.",1
"Hong__G.",5
"Hong__H.",46
"Hoppe__H.U.",1
"Hoppe__U.",3
"Horvers__A.",2
"Hou__X.",8
"Houben__G..J.",5
"Hsiao__I..H.",21
"Hu__Q.",42
"Hu__X.",8
"Hu__Y.",24
"Huang__P..K.",21
"Hub√.ƒ.ek__O.",118
"Hubbard__R.",143
"Huggett__M.",71
"Hughes__C.E.",177
"Hulleman__C.",4
"Hundhausen__C.D.",174
"Hunter__J.",3
"Huptych__M.",9
"Huston__D.",7
"Hutt__S.",6
"Hwang__T.",44
"Igo__M.",19
"Indulska__M.",14
"Ip__J.",8
"Iraj__H.",1
"Isabel__F..C.",1
"Isaias__P.",14
"Israel__J.",13
"J√.rvel√.__S.",4
"Jaakonm√.ki__R.",4
"Jacovina__M.E.",2
"Jain__B.J.",180
"James__M.T.",83
"James__P.",59
"Jandciu__E.",37
"Jang__E.E.",12
"Janisiewicz__P.",32
"Janowicz__K.",24
"Jay__N.",4
"Jayaprakash__S.M.",38
"Jeffery__N.",3
"Jenner__M.",4
"Jeremic__Z.",23
"Jermann__P.",1
"Jes√∫s__M.",1
"Jia__J.Z.",3
"Jiang__W.",3
"Jiang__Y.",2
"Jim√.nez.G√≥mez__M.A.",29
"Jin__W.Q.",10
"Jivet__I.",4
"Jo__I..H.",88
"Jo__Y.",3
"Joh__A.",36
"Joh__S.W.",2
"Johanne__C.",52
"Johnson__M.",4
"Johnson__M.D.",4
"Johnston__J.",115
"Johri__A.",42
"Joksimov√.c__S.",1
"Joksimoviƒ.__S.",1
"Joksimovic__S.",1
"Jonathan__C.",46
"Jonnalagadda__N.",38
"Jorn__L.",7
"Jovanoviƒ.__J.",1
"Jovanovic__J.",1
"Ju__S.",45
"Jung__Y.",10
"K√.ser__T.",43
"Kaetzel__J.",13
"Kaliff__S.",1
"Kamentz__D.",6
"Kandhai__D.",130
"Kang__R.",127
"Kanopka__K.",5
"Karabenick__S.A.",7
"Karapistoli__E.",1
"Karcher__B.",7
"Karger__D.",19
"Karkalas__S.",1
"Karumbaiah__S.",2
"Karypis__G.",99
"Kataoka__Y.",175
"Katerinopoulos__P.",1
"Kaupp__J.",11
"Kay__J.",1
"Kay__M.",7
"Ke__X.",8
"Kelley__T.A.",13
"Kellogg__S.",33
"Kelly__S.",6
"Kennedy__G.",1
"Kevan__J.M.",117
"Khalil__M.",4
"Khan__I.",1
"Khosravi__H.",14
"Kia__F.S.",7
"Kickmeier.Rust__M.",4
"Kidzinski__≈..",1
"Kim__B.",44
"Kim__D.",88
"Kim__Y.",2
"Kimball__N.",26
"Kinai__A.",77
"Kingstone__A.",2
"Kirschner__P.",3
"Kirschner__P.A.",4
"Kismih√≥k__G.",4
"Kitto__K.",1
"Kizilcec__R.F.",5
"Klamma__R.",16
"Klebanov__B.B.",30
"Klemke__R.",4
"Klerkx__J.",1
"Kliman__M.",53
"Klingler__S.",43
"Kloos__C.D.",68
"Knight__J.",28
"Knight__S.",3
"Knoop.Van_Campen__C.A.N.",2
"Knoop__H.",74
"Ko__L.",53
"Kobayashi__V.",4
"Koch__D.",7
"Koedinger__K.",3
"Koedinger__K.R.",3
"Koester__B.P.",67
"Koh__E.",46
"Kohama__T.",145
"Koile__K.",53
"Kollom__K.",1
"Kong__R.",8
"Konomi__S.",27
"Koops__J.",75
"Kopeinik__S.",16
"Kostyuk__V.",2
"Koulocheri__E.",159
"Kovanov√.c__V.",1
"Kovanoviƒ.__V.",1
"Kovanovic__V.",1
"Kowald__D.",20
"Kramer__S.",138
"Krause__M.",5
"Krauss__C.",66
"Kreijns__K.",4
"Krempl__G.",75
"Krumm__A.E.",92
"Kumar__V.",23
"Kuncheva__Z.",171
"Kuo__C..H.",134
"Kuzilek__J.",9
"Kwok__T.T.O.",8
"Kyle__K.",179
"Kyriacou__T.",106
"L√.ger__S.",58
"Labrum__M.J.",2
"Labs__O.",1
"Lafuente.Rego__B.",151
"Lagacherie__M.",101
"Lakkaraju__H.",6
"Laks__H.",87
"Lalwani__A.",168
"Lambrix__P.",90
"Landolfi__L.",1
"Lang__C.",12
"Lang__D.",5
"Lange__C.",137
"Langie__G.",1
"Lanski__A.",6
"Larmuseau__C.",70
"Lau__C.",12
"Lau__R.",8
"Laur√.a__E.J.M.",38
"Lavou√.__E.",147
"Law__N.",2
"Lawrence__N.",100
"Le√.¬.Borgne__Y..A.",69
"Lebis__A.",22
"Lecailliez__L.",1
"Lee__A.V.Y.",89
"Lee__G.",44
"Lee__H..S.",26
"Lee__J.",4
"Lee__R.",45
"Leeman.Munk__S.P.",33
"Lefevre__D.",17
"Lefevre__M.",22
"Legenstein__R.",65
"Lei__C..U.",8
"Lemahieu__W.",25
"Leme__L.A.P.P.",41
"Lentini__J.",30
"Lester__J.C.",33
"Levick__A.",7
"Levy__J.",3
"Lewis__M.",3
"Lewkow__N.",4
"Lex__E.",16
"Ley__T.",16
"Li__C.",73
"Li__C..T.",196
"Li__F.",8
"Li__H.",2
"Li__W.",2
"Li__X.",4
"Liaqat__A.",148
"Liceralde__V.R.T.",30
"Likens__A.",2
"Likens__A.D.",2
"Lim__H.",45
"Lim__L.",1
"Lim__L..A.",1
"Lin__Y.",2
"Lin__Y..L.",21
"Lindst√.dt__S.",20
"Lindstaedt__S.",16
"Linn__M.C.",1
"Lins__R.D.",5
"Littlejohn__A.",3
"Littleton__K.",3
"Littman__M.L.",144
"Liu__D.Y.T.",104
"Liu__G.",73
"Liu__L.",2
"Liu__M.",1
"Liu__R.",3
"Liu__S.",36
"Liu__T.",120
"Liu__Y.",73
"Liu__Y..H.",2
"Ljung__D.",90
"Locker__L.",3
"Lockwood__J.",30
"Lockyer__L.",1
"Lodge__J.",14
"Lodge__J.M.",3
"Lok__B.",83
"Long__Y.",5
"Lonn__S.",7
"Lopes__G.R.",41
"Lord__T.",26
"Loretz__K.M.",2
"Loukina__A.",30
"Lu__X.",8
"Lu__Y.",21
"Lucinio__G..S.",135
"Luckin__R.",1
"Luengo__V.",22
"Lui__G.",8
"Lui__M.",23
"Lukarov__V.",49
"Luna__J.M.",29
"Lund__K.",162
"Lupton__M.",1
"Lynch__C.",3
"Lynch__G.",1
"Lyons__K.",1
"Lyons__L.",127
"M√.ndez__G.",1
"M≈.oz.Merino__P.J.",68
"Maby__S.",101
"Macarini__L.A.",40
"Macfadyen__L.",4
"Macfadyen__L.P.",4
"Madhavan__K.",136
"Madnani__N.",30
"Magoulas__G.D.",17
"Mahapatra__T.",49
"Maitz__K.",20
"Majumdar__R.",1
"Makos__A.",131
"Malekian__D.",3
"Malinowski__S.",31
"Mallet__D.",1
"Manai__O.",116
"Manataki__A.",1
"Manco__G.",173
"Manderveld__J.",4
"Mandran__N.",22
"Mangaroska__K.",1
"Maniktala__M.",3
"Manouselis__N.",1
"Manrique__R.",41
"Marbouti__F.",136
"Marenzi__I.",4
"Marie__S.",34
"Marino__O.",41
"Mart√.nez.Maldonado__R.",1
"Mart√.nez.Mon√.s__A.",1
"Marteau__P..F.",178
"Martin__T.",32
"Martinez.Maldonado__R.",1
"Martori__F.",135
"Maruya__K.",86
"Matcha__W.",1
"Mateu__M.",4
"Matsuda__Y.",114
"Matthew_DeMonbrun__R.",7
"Mavrikis__M.",1
"Maya__R.",55
"Mayles__K.",9
"McAteer__S.",2
"McCarthy__K.S.",2
"McDaniel__R.",161
"McDonagh.Smith__P.",98
"McIntyre__S.",1
"McKay__J.",7
"Mckay__T.",11
"McKay__T.A.",67
"McKenzie__G.",24
"McLaren__B.M.",5
"Mclaughlin__E.A.",3
"McNamara__C.",28
"McNamara__D.",3
"Mcnamara__D.S.",2
"McNamara__D.S.",2
"Mcpherson__J.",104
"Mcwilliams__M.",3
"Meinel__C.",4
"Mello__R.F.",5
"Menchaca__M.P.",117
"Mendhe__D.",38
"Mendiburo__M.",113
"Merceron__A.",66
"Mete__S.E.",39
"Michail__C.",1
"Michailidis__G.",105
"Micheli__A.",72
"Michelotti__N.",11
"Michos__K.",12
"Migliori__S.",18
"Milford__T.M.",91
"Milikiƒ.__N.",51
"Millar__G.C.",12
"Millecamp__M.",1
"Miller__D.",6
"Miller__W.L.",2
"Milligan__S.",3
"Milligan__S.K.",194
"Mills__C.",2
"Miranda__C.",64
"Miranda__P.",5
"Mirriahi__N.",1
"Mirzaei__K.",5
"Misfeldt__M.",15
"Mitra__R.",176
"Mitri__D.D.",4
"Mitroviƒ.__S.",25
"Miyazaki__Y.",141
"Mohapatra__B.",11
"Mojarad__S.",4
"Mol__S.",4
"Molenaar__I.",2
"Molenar__I.",12
"Molinaro__M.",11
"Mon√.s__A.M.",4
"Mongkhonvanit__K.",5
"Monreale__A.",50
"Monroy__C.",102
"Montana__G.",171
"Montebello__M.",98
"Moody__E.W.",38
"Moore__A.",2
"Moore__J.",1
"Mor__D.",87
"Mordonini__M.",48
"Moreno.Marcos__P.M.",1
"Morgan__W.",132
"Mori__P.",112
"Morsy__S.",99
"Mostafavi__B.",3
"Mostow__J.",96
"Mostowfi__M.",28
"Motz__B.",13
"Mouri__K.",36
"Moysiadis__G.",130
"Mu√.oz.Merino__P.J.",1
"Mu√.oz.Merinoa__P.J.",68
"Mubangizi__M.",100
"Mudrick__N.V.",12
"Mulder__R.",1
"Munguia__P.",81
"Munk__J.",97
"Munshi__A.",2
"Munteanu__C.",148
"Murdock__W.__III",67
"Murphy__H.",21
"Murray__A.",1
"Musial__K.",1
"Muslim__A.",49
"Mutahi__J.",77
"Nacu__D.",76
"Nakagawa__K.",133
"Nam__S.",7
"Nanni__M.",125
"Nascimento__A.",5
"Natilli__M.",50
"Nawaz__S.",3
"Nayak__P.",115
"Naydenova__G.",9
"NeCamp__T.",2
"Nelson__J.D.B.",149
"Netteland__G.",52
"Neumann__S.",129
"Ng__J.",8
"Ng__T..D.J.",8
"Nguyen__H.",5
"Nguyen__Q.",9
"Niaki__S.A.",105
"Niemann__K.",1
"Niemeijer__K.",75
"Nikolov__A.",9
"Norizuki__K.",141
"Norris__D.",94
"Nouri__J.",146
"Nsolo__E.",90
"Nunes__B.P.",41
"Nurmikko.Fuller__T.",41
"Nwanganga__F.",6
"Nyland__R.",78
"Nyrnberg__D.E.",121
"Nystrand__M.",6
"O.Reilly__U..M.",2
"Ocheja__P.",1
"Ochiai__H.",36
"Ochoa__X.",1
"Ocumpaugh__J.",2
"Ocumpaugh__J.L.",2
"Ogata__H.",1
"Oh__E.",8
"Oi__M.",27
"Okada__M.",165
"Oktay__E.",39
"Okubo__F.",27
"Okur__E.",39
"Olivares__D.M.",174
"Oliver__C.W.",1
"Olneck__M.R.",187
"Olney__A.M.",6
"Olney__T.",9
"Olsen__C.W.",7
"Olsen__J.",32
"Olsen__J.K.",1
"Onuoha__O.",2
"Orlandini__J.",48
"Ortega__M.",22
"Orth__D.",103
"Osaki__A.",36
"Oster__M.",7
"Ostrow__K.",2
"Ostrow__K.S.",2
"Ostwald__J.",28
"Otten__M.",156
"Ou__L.",57
"Oviatt__S.",1
"Ozeki__T.",145
"P√.rez.Sanagust√.n__M.",64
"Paas__F.",5
"Paepcke__A.",5
"Pallant__A.",26
"Pammer.Schindler__V.",20
"Panisson__A.",60
"Pantucek__M.",9
"Papamitsiou__Z.",1
"Papamitsiou__Z.K.",1
"Papou≈.ek__J.",61
"Pappalardo__L.",50
"Pappas__I.O.",1
"Paquette__L.",2
"Pardo__A.",1
"Pardos__Z.A.",3
"Park__J.",35
"Park__S.",45
"Parodi__O.",72
"Parra__D.",1
"Patel__R.",3
"Pathan__M.K.",66
"Paton__C.",110
"Patzak__A.",10
"Paulin__D.",71
"Pavlik__P.",3
"Pea__R.",3
"Peace__C.",81
"Pechenizkiy__M.",54
"Peddi__T.",62
"Peddycord__B.",3
"Pedrelli__L.",72
"Pedro__M.O.C.Z.S.",2
"Pedro__M.O.Z.S.",2
"Peffer__M.",28
"Peffer__M.E.",179
"Pel√.nek__R.",61
"Pelechrinis__K.",95
"Pellungrini__R.",50
"Peng__J..W.",134
"Pensa__R.G.",172
"Peri__S.S.S.",10
"Perret__C.",2
"Perret__C.A.",2
"Petropoulou__O.",123
"Petsche__K.",2
"Pfaffman__J.",32
"Phillips__R.",32
"Piech__C.",5
"Piety__P.J.",13
"Pinkard__N.",76
"Pinkwart__N.",4
"Pirr√≤__G.",173
"Pistilli__M.D.",7
"Plummer__B.",7
"Podkul__T.",92
"Pong__T..C.",2
"Ponti__G.",18
"Poon__C.K.",56
"Poquet__O.",1
"Potts__B.A.",14
"Poulovassilis__A.",17
"Power__T.",1
"Pratesi__F.",50
"Prescott__L.",9
"Prestigiacomo__R.",3
"Price.Dennis__D.",12
"Price__M.J.",12
"Prieto__L.P.",1
"Prinsloo__P.",4
"Pritchard__D.E.",2
"Pulman__S.",3
"Pybus__J.",84
"Qi__X.",8
"Qiao__C.",8
"Qu__H.",2
"Que__Y.",8
"Quick__J.",13
"Quick__J.D.",13
"Quigley__D.",28
"Quinn__J.",100
"Quirk__A.",6
"Raca__M.",1
"Radinsky__J.",127
"Rahmadi__R.",74
"Rangel__V.S.",102
"Rangwala__H.",42
"Raschia__G.",82
