"Author","CommR"
"Hershkovitz__Arnon",17
"Hill__Benjamin_Mako",60
"Hiron__Mathias",21
"Hossain__Zahid",30
"Houben__Geert.Jan",1
"Houston__Stacey_L.",31
"Hsieh__Gary",33
"Hu__Xiao",22
"Huttner.Loan__Elizabeth",1
"Hyde__Embriette_R.",6
"Igo__Michele",26
"Ihantola__Petri",35
"Iniesto__Francisco",27
"Jin__Wan_Qi",34
"Johanes__Petr",70
"Joksimovi...c.__Sre...c.ko",2
"Joyner__David_A.",67
"Ju__An",3
"Jun__Eunice",47
"Karayev__Sergey",20
"Karger__David",26
"Kauffmann__Chris",5
"Khalil__Mohammad",46
"Kim__Juho",1
"Kimn__Alex",18
"Kindel__Alexander",1
"Kizilcec__Ren...e._F.",42
"Klemmer__Scott",6
"Knight__Rob",6
"Koedinger__Kenneth_R.",9
"Kolchinski__Y._Alex",2
"Konstan__Joseph_A.",41
"Kosciolek__Tomasz",6
"Kotturi__Yasmine",6
"Kovanovi...c.__Vitomir",2
"Kross__Sean",58
"Kulkarni__Chinmay",6
"Kwok__Yu.Kwong",22
"Lan__Andrew_S.",10
"Le__Christopher_Vu",19
"Lee__Sunbok",18
"Lei__Chi.Un",22
"Leinonen__Juho",35
"Leon__Kimberly_A.",40
"Leong__Chee_Wee",23
"Lester__Jaime",5
"Li__Haiying",51
"Lin__Benjamin",14
"Ling__Lin",56
"Liu__Larry",32
"Liu__Lei",23
"Long__Rodney",2
"Long__Rodney_A.",36
"Lopez__Glenn",1
"Lu__Xiwen",4
"Madnani__Nitin",11
"Maldonado__Samuel",1
"Marteau__Benjamin",16
"McAndrew__Patrick",27
"McCaffrey__Dan",11
"Meinel__Christoph",57
"Michalenko__Joshua_J.",10
"Miller__Robert_C.",49
"Miller__Suzanne",29
"Minocha__Shailey",27
"Mohan__Kiran",1
"Mor...a.n__Andoni_Egu....i.luz",17
"Mu__Tong",2
"Munson__Liberty",1
"Murthy__Sean",48
"Napier__Alyssa",1
"Narasimham__Gayathri",31
"Nie__Weili",10
"Nikolaev__Alexander",29
"Northcutt__Curtis_G.",40
"Offutt__Jeff",5
"Ogan__Amy",9
"Padmanabhan__Balaji",8
"Pandey__Vineet",6
"Pardi__Paul",14
"Pardos__Zachary_A.",19
"Park__Yeong_Hoon",25
"Patikorn__Thanaporn",4
"Paul__Andrew",18
"Pel...a.nek__Radek",15
"Perera__Indika",12
"Perez__Sarah",7
"Perry__Michelle",13
"Piech__Chris",32
"Popineau__Fabrice",16
"Praphamontripong__Upsorn",5
"Pritchard__David",18
"Rafferty__Anna_N.",1
"Rajapakshe__Thejan",12
"Rangwala__Huzefa",5
"Reich__Justin",1
"Reinecke__Katharina",47
"Renz__Jan",52
"Resnick__Mitchel",28
"Rettig__Bjorn",14
"Riedel.Kruse__Ingmar",30
"Riley__Ceri",50
"Rizzardini__Rocael_Hern...a.ndez",59
"Roll__Ido",7
"Rollmann__Kai.Adrian",52
"Rollo__Steven",48
"Ros...e.__Carolyn",64
"Rosen__Yigal",1
"Ruan__Sherry",2
"Rubin__Rob",1
"Rushkin__Ilia",1
"Sabatini__John",11
"Saberi__Amin",43
"Salzmann__Christophe",53
"Santos__Lucas_A.",3
"Sassmann__Vojt.v.e.ch",15
"Saxberg__Bror",72
"Scanlon__Eileen",71
"Schmidt__Philipp",28
"Schwartz__Dan",2
"Seaton__Daniel",1
"Seaton__Daniel_T.",1
"Selent__Douglas",62
"Seltzer__Margo",1
"Setia__Sanjeev",5
"Sewall__Jonathan",2
"Shaik__Najmuddin",13
"Sharrock__R...e.mi",21
"Sindhgatta__Renuka",38
"Singer__Susan",66
"Singh__Arjun",20
"Singh__Rishabh",14
"Singh__Vivek",8
"Soares__Gustavo",3
"Sottilare__Robert",2
"Sottilare__Robert_A.",36
"Spector__Paul_E.",8
"Staubitz__Thomas",57
"Stewart__Brandon",1
"Suzuki__Ryo",3
"Sy__Angela",32
"Szabo__Claudia",39
"T...u.rkay__Selen",1
"Tan__Chee_Wei",56
"Tang__Steven",19
"Teusner__Ralf",52
"Thilakarathne__Haritha",12
"Thille__Candace",69
"Thornton__Sera",50
"Tingley__Dustin",1
"Tort__Fran.c.c.oise",16
"Ubale__Rutuja",23
"Uchidiuno__Judith",9
"Urrea__Claudia",68
"Vaish__Rajan",43
"Van.v.e.k__Mat.v.e.j",15
"van_der_Sluis__Frans",45
"van_der_Zee__Tim",45
"Varma__Sashank",41
"Vie__Jill.J...e.nn",16
"Walker__Erin",33
"Wan__Hao",55
"Wang__Ke",14
"Wang__Lisa",32
"Wang__Pearl",5
"Wang__Shuaiguo",54
"Wang__Shuhan",2
"Wang__Zichao",10
"Waters__Andrew_E.",10
"Weber__Gregory",1
"West__Matthew",37
"White__Liz",5
"Whitehill__Jacob",1
"Whiting__Mark_E.",12
"Wiese__Eliane_S.",3
"Williams__Joseph_Jay",1
"Wiltrout__Mary_Ellen",50
"Wise__Alyssa_Friend",34
"Wong__Jacqueline",46
"Xiong__Xiaolu",4
"Yarzebinski__Evelyn",9
"Yen__Michael",3
"Yeomans__Michael",1
"Yeung__Chun.Kit",61
"Yeung__Dit.Yan",61
"Yin__Biao",4
"Yoon__Dongwook",7
"Yu__Bowen",25
"Yudelson__Michael",9
"Zafar__Farshida",46
"Zhai__ChengXiang",44
"Zhang__Amy_X.",26
"Zhang__Liang",4
"Zhang__Yaqiong",4
"Zhao__Qian",41
"Zhao__Siyuan",4
"Zhu__Haiyi",25
"Zilles__Craig",37
