"Author","CommR"
"Emmanuel_Ayedoun",67
"Emmanuel_G._Blanchard",77
"Emmanuel_Johnson",60
"Engin_Bumbacher",36
"Enrique_Hortal",45
"Entisar_Abolkasim",7
"Erfan_Al_Hossami",15
"Eric_Butler",102
"Eric_Cosyn",121
"Eric_Domeshek",74
"Eric_Nyberg",68
"Eric_Poitras",16
"Eric_Wiebe",1
"Erica_L._Snow",3
"Erik_Anderberg",21
"Erik_Andersen",93
"Erik_Erickson",4
"Erik_Harpstead",2
"Erin_Ottmar",4
"Erin_Solovey",5
"Erin_Walker",5
"Ermal_Toto",53
"Ethan_Tu",40
"Eugene_Tsuprun",3
"Eva_Maria_Ternblad",21
"Eva_MillaÌ.n",85
"Eva_Torrecilla_SaÌ.nchez",117
"Evaggelos_Spyrou",45
"Evelyn_Yarzebinski",5
"Evi_Chryssafidou",2
"Fabrizio_Renzi",25
"Fakhri_Abbas",15
"Fazel_Keshtkar",1
"Fernando_J._RodriÌ.guez",1
"Fernando_Nabais",10
"Filipe_D._Pereira",22
"Filippo_Sciarrone",105
"Filippo_Vannella",25
"Florence_R._Sullivan",4
"Florin_Bulgarov",52
"Floris_Linnebank",26
"Foteini_Grivokostopoulou",148
"Francesca_Del_Bonifro",108
"Franceska_Xhakaj",2
"FrancÌ.ois_Bouchet",1
"Francis_Jambon",19
"Frank_Dignum",58
"Frans_A._Oliehoek",29
"Frosina_Koceva",71
"Fuzhen_Zhuang",6
"G._G._Tanner_Jackson",3
"G._Tanner_Jackson",1
"Gabi_Cierniak",10
"Gabriel_GutÌ.u_Robu",42
"Gabriel_Gutu_Robu",3
"Gabriel_Pui_Cheong_Fung",55
"Gahgene_Gweon",49
"Gale_Lucas",60
"Gale_Yan_Huang",13
"Gaurav_Tomar",2
"Gautam_Biswas",1
"Gayathri_K._Wijayarathna",8
"Geela_Venise_Firmalo_Fabic",7
"Geiser_Chalco_Challco",6
"Genaro_Rebolledo_Mendez",163
"Gene_Aguiar",22
"GenevieÌ.ve_Gauthier",16
"Geng_Sun",41
"Geoffray_Bonnin",35
"Geoffrey_Converse",119
"Geoffrey_J._Gordon",2
"George_Gkotsis",22
"George_Goguadze",2
"George_Siemens",2
"Georges_Michel",138
"Gerhilde_Meissl_Egghart",10
"Ghassan_Beydoun",41
"Giles_Westerfield",7
"Ginevra_Castellano",10
"Giota_Stratou",20
"Giovanni_Adorni",71
"Gisela_Vallejo",69
"Giuseppe_Lisanti",108
"Glen_Hart",7
"Glenn_D._Blank",152
"Glenn_Lopez",17
"Gokce_Akcayir",31
"Gordon_McCalla",38
"Graham_Erickson",38
"Gregor_Kennedy",14
"Gregor_Mehlmann",26
"Gregory_K._W._K._Chung",48
"Gregory_R._Moore",1
"Gregory_Weber",17
"Guanliang_Chen",2
"Guilherme_Medeiros_Machado",35
"Guillaume_Durand",135
"Guiomar_JimeÌ.nez",85
"Guojing_Zhou",3
"Guoliang_Li",13
"Guoyi_Wang",1
"Gustavo_PadroÌ.n_Rivera",163
"Gwendolyn_E._Campbell",66
"H._Chad_Lane",20
"H._Ulrich_Hoppe",72
"Haiying_Li",1
"Hamid_Karimi",13
"Hamoon_Azizsoltani",3
"Hana_BydzÌŒovskaÌ.",167
"Hang_Li",13
"Hanshuang_Tong",14
"Hao_Wu",93
"Haochen_Liu",13
"Haokang_An",2
"Haoran_Xie",30
"Hasan_Uzun",121
"Hassan_Khosravi",47
"Haydar_Mahmoud",77
"Heather_K._Holden",1
"Heather_Newman",150
"Heather_Pon_Barry",5
"Hedieh_Ranjbartabar",58
"Heera_Lee",86
"Helen_C._Leligou",45
"Helen_Hastie",10
"Helen_Pain",122
"Helena_Connolly",2
"Hendrik_Drachsler",59
"Henry_Hua",1
"Hilary_Johnson",2
"Hind_Hayati",139
"Hiranmay_Ghosh",92
"Hitomi_Saito",44
"Hitoshi_Terai",44
"Homa_B._Hashemi",151
"Hongli_Gao",1
"Hub_Kurvers",3
"Hugh_Burkhardt",4
"Hugo_Rodrigues",68
"Huiji_Ying",3
"Huili_Chen",1
"Hung_Chau",9
"Huy_Nguyen",2
"Huy_V._Nguyen",18
"Huzefa_Rangwala",160
"Hyunsoo_Cho",130
"I_Han_Hsiao",9
"Ian_Gliser",1
"Ian_Shrier",39
"Ido_Roll",28
"Ifeanyi_G._Ndukwe",87
"Ig_Ibert_Bittencourt",6
"Ignacio_Casas",5
"Ignacio_MaÌ.nÌƒez",98
"Ilaria_Torre",71
"Ilia_Rushkin",17
"Ilkka_Tuomi",171
"Illya_Bomash",155
"Ilya_M._Goldin",3
"Imane_Lamrani",83
"Imran_Zualkernan",4
"Ioannis_Hatzilygeroudis",148
"Ionut_Damian",26
"Irena_Koprinska",12
"Irene_Angelica_Chounta",18
"Irina_Borisova",176
"Iris_Howley",2
"Iryna_Gurevych",69
"Isabela_Gasparini",77
"Ishan_Rastogi",136
"Ishrat_Ahmed",5
"Itziar_Aldabe",61
"Iulian_Radu",40
"Iulian_Vlad_Serban",34
"Ivan_Bratko",103
"Ivon_Arroyo",4
"J._Elizabeth_Richey",2
"Jack_Mostow",19
"Jaclyn_K._Maass",1
"Jaclyn_Ocumpaugh",1
"Jae_Gil_Lee",49
"Jae_wook_Ahn",8
"Jaewe_Heo",32
"Jakub_Kocvara",63
"James_Bailey",14
"James_Clark",2
"James_Cooper",1
"James_Finch",60
"James_Lester",1
"James_Minogue",1
"James_Pellegrino",1
"James_R._Brockmole",1
"James_R._Curran",12
"James_R._Segedy",1
"James_S._Molloy",77
"James_Tanton",2
"Jan_Carlstedt_Duke",8
"Jan_PapousÌŒek",54
"Jan_Schneider",59
"Janay_Stewart",1
"Janice_Gobert",53
"Janie_Brisson",81
"Japheth_Duane_Samaco",5
"Jared_Freeman",109
"Jaroslav_CÌŒechaÌ.k",54
"Jaruwat_Pailai",24
"Jason_Bernard",94
"Jason_J._Y._Park",49
"Jason_M._Harley",1
"Javier_Gonzalez_Sanchez",4
"Jay_Holland",7
"Jean_FrancÌ.ois_Lebeau",1
"Jeanine_DeFalco",1
"Jeff_Bale",28
"Jeffrey_D._Wammes",1
"Jeffrey_Matayoshi",121
"Jeffrey_S._Skowronek",118
"Jeffrey_Wiseman",16
"JeÌ.roÌ.me_Tonetti",19
"Jekaterina_Rogaten",134
"Jenilyn_L._Agapito",5
"Jenna_Marks",2
"Jennifer_Boller",27
"Jennifer_Hammock",56
"Jennifer_K._Olsen",2
"Jennifer_L._Chiu",1
"Jennifer_L._Weston",3
"Jennifer_Lentini",1
"Jennifer_Sabourin",1
"Jennifer_Tsan",1
"Jennifer_Wiley",3
"Jeremiah_T._Folsom_Kovarik",115
"Jeremy_Ludwig",74
"Jesse_de_Haan",58
"Jesse_R._Sparks",1
"Jesse_Thomason",18
"Jessica_McBroom",12
"Jessica_Yarbro",8
"Jesslyn_Lamtara",14
"Jesus_G._Boticario",43
"Ji_Hun_Kim",93
"Ji_Hyun_Yu",14
"Jia_Zhu",55
"Jiahao_Chen",13
"Jianmin_Dai",3
"Jiaqi_Gong",86
"Jiayin_Lin",41
"Jie_Yang",2
"Jiefei_Liu",6
"Jihie_Kim",48
"Jiliang_Tang",13
"Jim_Reye",162
"Jin_Wang",1
"Jincheul_Jang",49
"Jineon_Baek",32
"Jing_Hu",50
"Jing_Qu",1
"Jing_Zhao",3
"Jingjing_Zhang",2
"Jingshuai_Zhang",76
"Jingtao_Wang",143
"Jionghao_Lin",30
"JirÌŒiÌ._RÌŒihaÌ.k",54
"Joanna_Feliz_Cortez",5
"Jochem_Liem",26
"Jodi_Forlizzi",2
"Jody_Clarke_Midura",2
"Joelle_Pineau",34
"Johan_Jeuring",42
"Johanna_Moore",66
"John_Behrens",8
"John_Champaign",38
"John_Christopher_Jones",29
"John_Connelly",2
"John_L._Nietfeld",154
"John_S._Kinnebrew",1
"John_Stamper",1
"Jon_A._Elorriaga",61
"Jon_Star",2
"Jon_Wetzel",4
"Jonathan_Gratch",60
"Jonathan_Massey_Allard",28
"Jonathan_McKinsey",11
"Jonathan_Rowe",1
"Jonathan_Sewall",2
"Jonathan_Steinberg",1
"Jordan_Barria_Pineda",9
"Jorge_Ramirez",123
"Jose_A._Maestro_Prieto",147
"JoseÌ._A._RuipeÌ.rez_Valiente",133
"JoseÌ._de_MagalhaÌƒes_Netto",113
"JoseÌ._Luis_PeÌ.rez_de_la_Cruz",85
"JoseÌ._Miguel_OcanÌƒa_Ch.",96
"JoseÌ._P._GonzaÌ.lez_Brenes",9
"Joseph_Beck",4
"Joseph_F._Grafsgaard",1
"Joseph_Gunderson",1
"Joseph_Jay_Williams",3
"Joseph_Reilly",40
"Joseph_Wiggins",1
"Joshua_Martinez",5
"Joshua_Peterson",11
"Joshua_Stretton",12
"Josine_Verhagen",140
"JosmaÌ.rio_Albuquerque",6
"Joss_Ives",28
"Juan_Miguel_Andres",1
"Judith_Burstyn",11
"Judith_Good",122
"Judith_Masthoff",99
"Judy_Kay",12
"Juelaila_Raziuddin",53
"Julia_Rucklidge",7
"Juliana_Ma._Alexandra_L._Andres",1
"Juliane_Kohn",57
"Julien_Broisin",10
"Juliette_Culver",2
"Julio_Guerra",9
"Julita_Vassileva",6
"Jun_Shen",41
"Jun_Xie",1
"Junaid_Mubeen",2
"Junchen_Feng",104
"Junghyuk_Park",130
"Junghyun_Cho",32
"Junya_Morita",44
"Junyi_Li",1
"Juraj_NizÌŒnan",54
"Jurgen_Schulte",12
"Justin_Djordjevic",31
"Justine_Cassell",5
"Kahina_Amokrane_Ferka",138
"Kai_Kiu",1
"Kaitlin_T._Torphy",13
"Kalina_Yacef",12
"Kallirroi_Georgila",20
"Kalyan_Veeramachaneni",161
"Kamilla_TenoÌ.rio",6
"Karen_Mazidi",52
"Karen_Myers",80
"Karen_Stepanyan",22
"KasÌ.ka_Porayska_Pomsta",2
"Kasia_Muldner",4
"Katerina_Mangaroska",12
"Katharina_Loibl",2
"Kathryn_S._McCarthy",3
"Katrina_Falkner",141
"Kazjon_Grace",15
"Kazuaki_Kojima",44
"Kazuhisa_Miwa",44
"Kazuhisa_Seta",67
"Kazumasa_Goda",132
"Keejun_Han",49
"Keith_Brawner",1
"Keith_Kennedy",29
"Keith_McNulty",3
"Keith_Millis",1
"Keith_Shubeck",1
"Keli_Cheng",1
"Kellie_Keifer",80
"Ken_ichi_Fukui",51
"Kenneth_A._Frank",13
"Kenneth_Holstein",2
"Kenneth_Koedinger",2
"Kenneth_Miller",27
"Kentaro_Inui",69
"Kevin_Kee",16
"Kevin_Mulqueeny",1
"Kevin_Trebing",59
"Kevin_W._McElhaney",1
"Kim_Kelly",1
"Kobi_Gal",3
"Kofi_James",1
"Koichi_Moriyama",51
"Konstantina_Chrysafiadi",127
"Korinn_Ostrow",1
"Kourosh_Neshatian",7
"Krista_D._Glazewski",1
"Kristian_MaÌŠnsson",21
"Kristin_Stoeffler",17
"Kristina_Krasich",1
"Kristopher_J._Kopp",3
"Kristy_Elizabeth_Boyer",1
"Kshitij_Sharma",10
"Kurt_Vanlehn",4
"Kurt_VanLehn",4
"Kyle_McIntyre",80
"Kyungjin_Park",1
"Lakshmi_S._Doddannara",1
"Lamiya_Al_Shanfari",31
"Lana_Karabachian",1
"Lara_Al_Hariri",37
"Lara_Hoareau",35
"Larian_M._Nkomo",87
"Larise_Lucia_Stavarache",3
"Lasagn_Tamang",27
"Laura_Allen",3
"Laura_Gemmell",112
"Laura_Hamel",115
"Laura_K._Varner",3
"Laura_Naismith",16
"Lauren_Fratamico",28
"Laurent_Charlin",34
"Lawrence_Kizilkaya",2
"Layla_Husain",21
"Leah_Friedman",5
"Lei_Shi",22
"Leigh_A._Mingle",1
"Leigh_Ann_Sudol_DeLyser",9
"Leila_Yousefi",79
"Leo_Grande",1
"Leon_Camus",88
"Lesley_Gardner",137
"Lewis_Johnson",158
"Li_Li",41
"Li_Zhang",160
"Liberty_Munson",17
"Lila_Lee",16
"Liliana_Fonseca",3
"Lin_Chen",9
"Lin_Gu",3
"Linda_Elkins_Tanton",2
"Linda_Kauffman",1
"Lindsay_Grace",1
"Lingyi_Tan",111
"Linwei_Zhu",48
"Lisa_M._Rossi",1
"Lisa_Palmqvist",21
"Lishan_Zhang",6
"Lu_Ou",2
"Luc_Paquette",1
"Luca_Benedetto",106
"Luca_Lodi",25
"Lucia_Pannese",7
"Luciano_Silva",22
"Lucy_R._Shores",154
"Lucy_Wenham",112
"Luigi_Di_Caro",75
"Luisa_Coheur",68
"Lujie_Chen",181
"Luke_Dawson",29
"Luke_Oakden_Rayner",7
"Lydia_Davison",36
"Lydia_G._Pezzullo",1
"Lydia_Lau",7
"Lynn_Stephens",4
"M._Adelaida_Restrepo",5
"M._Zakaria_Kurdi",168
"Ma._Mercedes_Rodrigo",5
"Machi_Shimmei",5
"Madeline_Wu",11
"Madiha_Khan_Galaria",2
"Maedeh_Kazemitabar",16
"MaeÌ.l_Beuget",35
"Magdalena_Andrzejewska",165
"Magdalene_Wang",46
"Magnus_Haake",21
"Majd_Sakr",2
"Manolis_Mavrikis",2
"Manuel_F._Bertoa",84
"Manuel_Hernando",84
"Manuel_J._Fonseca",97
"Maomi_Ueno",23
"Mar_Saneiro",43
"Marcell_van_Geest",42
"Marcelo_Worsley",36
"Marci_Glaus",1
"Marcus_Specht",59
"Margaret_Hamilton",116
"Maria_Bertling",3
"Maria_Bolsinova",17
"Maria_Chang",8
"Maria_Dorinela_Dascalu",3
"Maria_Dorinela_Sirbu",3
"Maria_Elena_Chavez_Echeagaray",4
"Maria_Margeti",2
"Maria_Roussou",174
"Maria_San_Pedro",1
"Maria_Virvou",127
"Marian_Simian",3
"Mariana_Curi",119
"Marianna_Lamnina",2
"Marie_Bienkowski",1
"Marie_Lefevre",19
"MariÌ.a_AÌ.ngeles_Serrano",98
"MariÌ.a_Victoria_Belmonte",85
"Marilena_Panaite",3
"Marina_Berardi",25
"Marina_Marchisio",75
"Marina_Morettin_Zupelari",2
"Mark_A._Riedesel",1
"Mark_Billinghurst",7
"Mark_Brosnan",2
"Mark_Floryan",4
"Mark_G._Core",20
"Markel_Sanz_Ausin",3
"Markus_Gross",57
"Marshall_An",2
"Marta_Couto",10
"Marta_Indulska",47
"Martin_Henz_",131
"Martin_Hlosta",63
"Martin_MozÌŒina",103
"Martin_Nystrand",1
"Martin_van_Velsen",1
"Martina_Rau",11
"Mary_Anne_Britt",70
"Mary_Lou_Maher",15
"Maryam_Mohseni",15
"Maryse_Bianco",3
"Masaki_Uto",23
"Masashi_Okano",23
"Masayuki_Numao",51
"Mashael_Al_Luhaybi",79
"Matej_Guid",103
"Mateus_Monteiro",6
"Mats_Lind",21
"Matteo_Lombardi",105
"Matthew_A._Emery",3
"Matthew_D._Johnson",10
"Matthew_E._Jacovina",3
"Matthew_Gordon",7
"Matthew_Jensen_Hays",20
"Matthew_Labrum",1
"Matthew_Micciolo",4
"Matthew_Ventura",8
"Matthew_W._Easterday",149
"Matthew_West",65
"Maureen_Villamor",5
"Maurizio_Gabbrielli",108
"Maxine_Eskenazi",68
"Maxwell_Fowler",65
"May_Marie_P._Talandron",5
"Mayank_Kulkarni",1
"Mayya_Sharipova",38
"Megan_H._Frankosky",1
"Megan_Wiedbusch",1
"Megumi_Kurayama",24
"Mehak_Maniktala",3
"Mehrdad_Mirzaei",9
"Melinda_Gervasio",80
"Melissa_Bradley",2
"Mengping_Lv",110
"Mengxi_Zhou",101
"Miaomiao_Wen",2
"Michael_Brady",1
"Michael_Brigham",53
"Michael_C._Mozer",1
"Michael_Eagle",1
"Michael_Geden",1
"Michael_Hilton",2
"Michael_J._Ford",18
"Michael_J._Jacobson",58
"Michael_Karabinos",2
"Michael_Kickmeier_Rust",10
"Michael_Lipschultz",18
"Michael_Madaio",5
"Michael_Mogessie",2
"Michael_Rehm",137
"Michael_Sandbothe",2
"Michael_Sao_Pedro",53
"Michael_Schiano",3
"Michael_Tan",33
"Michael_Timms",107
"Michael_von_Aster",57
"Michael_WiÃŸner",26
"Michael_Winters",3
"Michael_Wixon",4
